kind,depth,ps_budget,ps_population,avoid_ancestors,metrics,problem,pRef_method,pRef_size,runtime_seconds,mse,mae,r_sq,evs,cp
naive,5,,,,,GC_L,ACO,10000,19.665,137.8688260838207,8.375929790296517,0.3899280611852556,0.3903440371478041,
naive,3,,,,,GC_L,BRO,10000,1.806,3158.4128218412184,44.0613053192113,0.5307912518020145,0.5308051151308707,
naive,4,,,,,GC_L,BRO,10000,1.806,2648.0399519226457,40.26648719754734,0.6066114276044624,0.6066587656817883,
naive,5,,,,,GC_L,BRO,10000,1.806,2211.640757475074,36.551531126278164,0.6714421927043794,0.6714592779707274,
naive,3,,,,,GC_L,PSO,10000,1.543,103.61334798494269,7.08749508118778,0.6560591974238353,0.6560639484942362,
naive,4,,,,,GC_L,PSO,10000,1.543,92.70742417933631,6.485135462236633,0.6922610214116083,0.6956845688379052,
naive,5,,,,,GC_L,PSO,10000,1.543,83.5371043186688,5.9925830974549115,0.7227015701835336,0.730555419309352,
naive,3,,,,,BT,CRO,10000,4.201,24.829703303615407,3.259935410587823,0.8540921436202934,0.8542864870401428,
naive,4,,,,,BT,CRO,10000,4.201,20.798514001136752,2.8562491989243117,0.8777807951757802,0.8788794714649323,
naive,5,,,,,BT,CRO,10000,4.201,20.697088605228142,2.520415348487613,0.8783768056040374,0.8785979899013486,
naive,3,,,,,BT,BBO,10000,13.988,91.63982917175115,5.845207594686496,0.7626248907042558,0.7638910833261244,
naive,4,,,,,BT,BBO,10000,13.988,63.3977242540023,4.460290096863247,0.8357805567741688,0.8372788273979801,
naive,5,,,,,BT,BBO,10000,13.988,52.07746673140902,4.0150055066921055,0.8651034766330143,0.8659106531931218,
naive,3,,,,,BT,ACO,10000,47.785,78.65199837834484,6.342206092434944,0.36879072405415847,0.3707368615990225,
naive,4,,,,,BT,ACO,10000,47.785,64.27324977874355,5.933344778910701,0.4841851155469562,0.48742446110929205,
naive,5,,,,,BT,ACO,10000,47.785,57.29935646417787,5.242910689207677,0.5401530024458419,0.5470841623511823,
naive,3,,,,,BT,BRO,10000,8.919,25.124495625231898,4.044516773699024,0.2937074707147054,0.29545036852281825,
naive,4,,,,,BT,BRO,10000,8.919,23.475696789318803,3.8510889665407713,0.3400580250689268,0.34352959831416274,
naive,5,,,,,BT,BRO,10000,8.919,22.96934908155009,3.8046858843200404,0.3542923248754718,0.35545513219279323,
naive,3,,,,,BT,PSO,10000,8.402,44.334376681581794,5.445871815305557,0.6997032401861005,0.7115289017124586,
naive,4,,,,,BT,PSO,10000,8.402,34.07877074041371,4.567953227600883,0.7691690918474455,0.7717192797616352,
naive,5,,,,,BT,PSO,10000,8.402,27.055412416723392,4.1799693313010415,0.8167414703374849,0.820576348259965,
naive,3,,,,,SAT_S,CRO,10000,0.735,6.094095964041463,1.9328056804116993,0.42049046299564585,0.4271124317370032,
naive,4,,,,,SAT_S,CRO,10000,0.735,7.029852176843828,1.7441590832490734,0.33150603399587353,0.33158839917745286,
naive,5,,,,,SAT_S,CRO,10000,0.735,6.151489885047408,1.4990730846022877,0.41503266830628194,0.4171150650900066,
naive,3,,,,,SAT_S,BBO,10000,1.635,10.432631676524888,2.447183098591548,0.3370960697473939,0.33900757160906514,
naive,4,,,,,SAT_S,BBO,10000,1.635,8.518400349879212,2.117510014758591,0.4587289912566834,0.45947828007680447,
naive,5,,,,,SAT_S,BBO,10000,1.635,10.140774960010665,2.2446236559139794,0.35564105153595305,0.35663971738586375,
naive,3,,,,,SAT_S,ACO,10000,3.619,6.299971561029307,1.850694724469006,0.22685349009368116,0.25020693408549066,
naive,4,,,,,SAT_S,ACO,10000,3.619,6.958804404477444,1.8136954716458842,0.1460000594727403,0.18531198282163064,
naive,5,,,,,SAT_S,ACO,10000,3.619,7.5659845541629,1.8860937156979674,0.07148556221411961,0.10732458733003525,
naive,3,,,,,SAT_S,BRO,10000,1.351,6.906404497895985,2.0500569109299716,0.3489842118264217,0.3506939852894415,
naive,4,,,,,SAT_S,BRO,10000,1.351,5.812652396598803,1.9052025381443942,0.45208415138388847,0.455840340650269,
naive,5,,,,,SAT_S,BRO,10000,1.351,5.009674641978462,1.8054479056607695,0.527774938966525,0.5304019843241352,
naive,3,,,,,SAT_S,PSO,10000,1.161,3.1117167114549202,1.4902794973788887,0.6000061694160027,0.6001336004685096,
naive,4,,,,,SAT_S,PSO,10000,1.161,2.4057567313649564,1.3646067941346582,0.6907533880287012,0.6907754319799234,
naive,5,,,,,SAT_S,PSO,10000,1.161,4.250345230378652,1.6692067736185383,0.45364182293809385,0.45389151234553726,
naive,3,,,,,SAT_M,CRO,10000,1.368,41.10118010691286,4.281081978450401,0.22684529598906955,0.23234911062957908,
naive,4,,,,,SAT_M,CRO,10000,1.368,30.898594428742093,3.5869868273377037,0.4187662357195946,0.4193059406109473,
naive,5,,,,,SAT_M,CRO,10000,1.368,24.410132987037912,3.1794892802736325,0.5408207478381745,0.5421508730478455,
naive,3,,,,,SAT_M,BBO,10000,3.483,38.17080979301667,4.043802454365833,0.490048307661777,0.49589988972870713,
naive,4,,,,,SAT_M,BBO,10000,3.483,20.523540849483734,3.15739361244179,0.7258110465636065,0.7270995828316428,
naive,5,,,,,SAT_M,BBO,10000,3.483,22.925329946733648,3.202099305027401,0.693723793989621,0.6979312280477933,
naive,3,,,,,SAT_M,ACO,10000,8.427,11.792164278291486,2.712811652236652,0.8080005816190392,0.8127506749691329,
naive,4,,,,,SAT_M,ACO,10000,8.427,13.488694076282153,2.61050512002084,0.7803777698269896,0.7864925040996358,
naive,5,,,,,SAT_M,ACO,10000,8.427,13.63660675015092,2.5491375569807824,0.7779694632020339,0.7847326738452243,
naive,3,,,,,SAT_M,BRO,10000,2.523,14.426708414044656,2.929911620468472,0.5034807859553876,0.503490721139421,
naive,4,,,,,SAT_M,BRO,10000,2.523,12.554260888262563,2.676490985319736,0.5679241882311291,0.5679772223249083,
naive,5,,,,,SAT_M,BRO,10000,2.523,10.589975803500893,2.4661946909441865,0.6355283331583214,0.635677765619161,
naive,3,,,,,SAT_M,PSO,10000,2.367,11.184453580040483,2.4511762543204982,0.7073876482063703,0.7076820553605374,
naive,4,,,,,SAT_M,PSO,10000,2.367,12.741376283022536,2.6094165590250635,0.666654785360618,0.6669809603198771,
naive,5,,,,,SAT_M,PSO,10000,2.367,12.251690828596761,2.4850403689105764,0.6794661410011266,0.6795223356911986,
naive,3,,,,,SAT_L,CRO,10000,2.763,47.8291139828939,3.8813320958813042,0.6488215127316274,0.6511614807412229,
naive,4,,,,,SAT_L,CRO,10000,2.763,45.353332351943315,3.5931583686987087,0.6669995882919442,0.6740416113658253,
naive,5,,,,,SAT_L,CRO,10000,2.763,37.55818422707342,3.346419152567966,0.7242343580496229,0.7304329654508348,
naive,3,,,,,SAT_L,BBO,10000,6.997,65.58120677066908,5.659470836146276,0.6926445924182941,0.692835266850943,
naive,4,,,,,SAT_L,BBO,10000,6.997,55.14277025129845,5.0107471204851,0.7415657707391821,0.7441662807034604,
naive,5,,,,,SAT_L,BBO,10000,6.997,55.4475790431971,5.089514936015611,0.740137242124329,0.7482257307100384,
naive,3,,,,,SAT_L,ACO,10000,16.806,55.20702339419843,5.648106349572138,0.712529198615422,0.7143226513195184,
naive,4,,,,,SAT_L,ACO,10000,16.806,50.306377105640024,5.547926366599833,0.7380475589482177,0.7426897579426235,
naive,5,,,,,SAT_L,ACO,10000,16.806,44.66252561416854,4.930927095613825,0.7674358941888993,0.7711196011971848,
naive,3,,,,,SAT_L,BRO,10000,5.004,15.4198205273943,2.6304393129972374,0.7133717346117046,0.7134220019218561,
naive,4,,,,,SAT_L,BRO,10000,5.004,16.050926560480224,2.637963131201134,0.7016405457033681,0.7017117510178668,
naive,5,,,,,SAT_L,BRO,10000,5.004,15.020027460646249,2.678169305427016,0.720803208475663,0.7208484997831782,
naive,3,,,,,SAT_L,PSO,10000,4.89,26.27420724327321,3.991240278141875,0.6302049799522481,0.633405692415306,
naive,4,,,,,SAT_L,PSO,10000,4.89,21.332853838536032,3.524501219059165,0.6997518121154007,0.6999782502403427,
naive,5,,,,,SAT_L,PSO,10000,4.89,21.045694920196613,3.5197461954512805,0.7037934159963857,0.7047143174815753,
naive,3,,,,,GC_S,CRO,10000,1.406,388.9444307486156,13.763872781389317,0.7398067458205426,0.7414875451354651,
naive,4,,,,,GC_S,CRO,10000,1.406,290.49762768569485,10.097163931089032,0.8056649816698207,0.8066859546677059,
naive,5,,,,,GC_S,CRO,10000,1.406,245.05139226920056,8.949047348939684,0.8360672781121781,0.8362658696415779,
naive,3,,,,,GC_S,BBO,10000,7.158,492.9365534724194,14.803006205772055,0.7856704728424276,0.7897192261290102,
naive,4,,,,,GC_S,BBO,10000,7.158,427.2389596819442,11.180927529550281,0.8142358817440636,0.8170620530457515,
naive,5,,,,,GC_S,BBO,10000,7.158,418.58413066413135,10.25553558569899,0.817999013932071,0.8222363376058394,
naive,3,,,,,GC_S,ACO,10000,31.031,610.5268362241575,19.334005008063833,0.4259244361479657,0.42804519359033066,
naive,4,,,,,GC_S,ACO,10000,31.031,554.3568848567305,18.29888480392157,0.47874078194895164,0.48165299176260057,
naive,5,,,,,GC_S,ACO,10000,31.031,515.4882315403835,17.21203696630167,0.5152887971136095,0.5154344627272436,
naive,3,,,,,GC_S,BRO,10000,2.811,11047.946875798449,81.62943391263649,0.5630695438724755,0.5652048502494488,
naive,4,,,,,GC_S,BRO,10000,2.811,9442.957712300919,74.66814004082866,0.6265445637264271,0.6285483026353564,
naive,5,,,,,GC_S,BRO,10000,2.811,8153.236996161839,68.85027509721024,0.6775511685838604,0.6801569528038582,
naive,3,,,,,GC_S,PSO,10000,2.561,689.5581437377928,17.30578147624024,0.6949989767360791,0.6952968396865407,
naive,4,,,,,GC_S,PSO,10000,2.561,509.33774869601484,15.221435470094644,0.7747129289240935,0.7748189525159734,
naive,5,,,,,GC_S,PSO,10000,2.561,521.252747951149,14.725999543486553,0.7694427613566336,0.7703115929328999,
naive,3,,,,,GC_L,CRO,10000,0.967,127.15220355916556,6.849315764821388,0.6598372829121137,0.6640745494031459,
naive,4,,,,,GC_L,CRO,10000,0.967,110.96175983463877,6.038067454143601,0.7031506127171365,0.7100958532001578,
naive,5,,,,,GC_L,CRO,10000,0.967,143.79577002648156,6.4171254160769635,0.615311740820972,0.6222536312512084,
naive,3,,,,,GC_L,BBO,10000,4.486,90.6802484161297,7.18318443387842,0.83708536779982,0.8371157688464337,
naive,4,,,,,GC_L,BBO,10000,4.486,76.55384880229407,6.170725080594211,0.8624646233444204,0.863293429797682,
naive,5,,,,,GC_L,BBO,10000,4.486,80.28695370127193,5.900661429577763,0.8557577889212199,0.8561183387333954,
naive,3,,,,,GC_L,ACO,10000,19.519,148.09137471031067,9.435495113952651,0.2874403812869619,0.31463161025516095,
naive,4,,,,,GC_L,ACO,10000,19.519,137.1140002099833,8.910052515790223,0.3402593506815307,0.3524795534918095,
naive,5,,,,,GC_L,ACO,10000,19.519,169.80527701105635,9.591612849809572,0.18296130561859192,0.19409600318969045,
naive,3,,,,,GC_L,BRO,10000,1.87,2677.6658315917566,39.47728645077917,0.5674592078765832,0.5675904293031611,
naive,4,,,,,GC_L,BRO,10000,1.87,2242.8290208011813,35.78939466269506,0.6377012285069049,0.637785831619534,
naive,5,,,,,GC_L,BRO,10000,1.87,1903.5190686944457,33.08405333156115,0.6925121738190615,0.692618930693619,
naive,3,,,,,GC_L,PSO,10000,1.53,119.68762622142293,8.308272935083203,0.6484371919402403,0.6630421265505189,
naive,4,,,,,GC_L,PSO,10000,1.53,109.11334452138642,7.79006519533072,0.6794974133268883,0.6932771308426056,
naive,5,,,,,GC_L,PSO,10000,1.53,107.71271896237845,7.608558089444664,0.6836115216111829,0.6994045009359295,
naive,3,,,,,BT,CRO,10000,4.291,57.376658766995426,4.688472864944949,0.6793938032030866,0.6942158949613142,
naive,4,,,,,BT,CRO,10000,4.291,33.55471034528321,3.984347767107499,0.8125048007394342,0.8180965305388629,
naive,5,,,,,BT,CRO,10000,4.291,30.85967613938318,3.188069457314216,0.8275639674033568,0.8304540918666233,
naive,3,,,,,BT,BBO,10000,14.479,47.47698948861272,4.655096289398801,0.8550928586932074,0.8550944320904859,
naive,4,,,,,BT,BBO,10000,14.479,44.46181222864406,4.159155815689259,0.8642956477070328,0.8645974141913826,
naive,5,,,,,BT,BBO,10000,14.479,35.9914414023182,3.2362520759824194,0.8901485342415871,0.8905110722303168,
naive,3,,,,,BT,ACO,10000,43.624,57.266070827216225,6.321142489578302,0.6757040390668769,0.6757726276668026,
naive,4,,,,,BT,ACO,10000,43.624,49.279023350550794,5.589342105338985,0.7209344381329972,0.7221431105812397,
naive,5,,,,,BT,ACO,10000,43.624,48.554060251017745,5.456177235045371,0.7250398814017256,0.7253474540510807,
naive,3,,,,,BT,BRO,10000,7.876,22.232442582373146,3.701609588309476,0.25018743425994683,0.2501877025556717,
naive,4,,,,,BT,BRO,10000,7.876,20.638785618025345,3.5423200938361257,0.30393519557406046,0.30393700699261017,
naive,5,,,,,BT,BRO,10000,7.876,19.713596334063862,3.453374265693959,0.335138179602112,0.3351440850097297,
naive,3,,,,,BT,PSO,10000,7.632,66.65128279595514,5.748393039968298,0.7035062262145303,0.7038827214280928,
naive,4,,,,,BT,PSO,10000,7.632,56.797033750275105,5.3547633562229,0.7473421940280838,0.7473567644027231,
naive,5,,,,,BT,PSO,10000,7.632,49.68251780947593,4.893302621688731,0.7789906423618109,0.7802461327634864,
naive,3,,,,,SAT_S,CRO,10000,0.796,7.355019925159236,2.0277979066022542,0.5994240282817966,0.6485455882030681,
naive,4,,,,,SAT_S,CRO,10000,0.796,8.664951702221344,2.1637928153717625,0.5280812991225895,0.6410532673719224,
naive,5,,,,,SAT_S,CRO,10000,0.796,8.974449003165804,2.274908424908425,0.511225167754964,0.626534399731496,
naive,3,,,,,SAT_S,BBO,10000,1.555,4.212848476394722,1.5991096866096863,0.5569381136567753,0.5620641024399765,
naive,4,,,,,SAT_S,BBO,10000,1.555,4.793687594076933,1.612031805817117,0.49585173075357425,0.49750134691063963,
naive,5,,,,,SAT_S,BBO,10000,1.555,4.151119184979665,1.4946360153256701,0.5634301335929851,0.5782724858430577,
naive,3,,,,,SAT_S,ACO,10000,3.459,7.696009694920376,1.8887666609706084,0.2277724060387062,0.24819156271751752,
naive,4,,,,,SAT_S,ACO,10000,3.459,5.7755070150336225,1.6016061980347702,0.42047813569287196,0.43679301124481906,
naive,5,,,,,SAT_S,ACO,10000,3.459,7.027015986598711,1.6179646440515993,0.2949001023685933,0.3351627319572563,
naive,3,,,,,SAT_S,BRO,10000,1.147,4.721546480334089,1.7025809701396357,0.5917258001782866,0.5924074318934895,
naive,4,,,,,SAT_S,BRO,10000,1.147,5.179146169472031,1.764209136870967,0.5521569538903985,0.5594923010952135,
naive,5,,,,,SAT_S,BRO,10000,1.147,5.326257048347506,1.7797888672888669,0.5394362115217448,0.5484325298855321,
naive,3,,,,,SAT_S,PSO,10000,1.131,2.186006966456734,1.2753902302289397,0.45746128769411354,0.47275039322256784,
naive,4,,,,,SAT_S,PSO,10000,1.131,1.4944855186307486,0.9606589356589357,0.6290879849518681,0.6327158533094791,
naive,5,,,,,SAT_S,PSO,10000,1.131,2.1926473248079903,1.2384813384813391,0.4558132364644417,0.4562146241542797,
naive,3,,,,,SAT_M,CRO,10000,1.257,24.555881644824282,3.2184641182094484,0.6205982962234611,0.6221392554201963,
naive,4,,,,,SAT_M,CRO,10000,1.257,14.789081483696654,2.724088134088133,0.7715006614968263,0.773653001374801,
naive,5,,,,,SAT_M,CRO,10000,1.257,10.238995437710447,2.233080808080808,0.8418019613298495,0.8431866171530442,
naive,3,,,,,SAT_M,BBO,10000,3.385,12.954144402773704,2.8869425228800214,0.6858243945729329,0.7656489824943499,
naive,4,,,,,SAT_M,BBO,10000,3.385,11.0045604681798,2.620042945906433,0.7331074642946795,0.7645270758137255,
naive,5,,,,,SAT_M,BBO,10000,3.385,12.064452245027617,2.6291659107402032,0.7074020120220437,0.7320174012696816,
naive,3,,,,,SAT_M,ACO,10000,8.212,20.86117686116488,3.2421582061538907,0.4962054141743505,0.499986491575502,
naive,4,,,,,SAT_M,ACO,10000,8.212,14.669398527250678,2.6488134905846525,0.645736019375516,0.6503380944015069,
naive,5,,,,,SAT_M,ACO,10000,8.212,14.476428221722653,2.5420459678661262,0.6503962260262309,0.6538990157605334,
naive,3,,,,,SAT_M,BRO,10000,2.505,15.532302824853451,3.0476042530623952,0.48827622150494343,0.4894133258986094,
naive,4,,,,,SAT_M,BRO,10000,2.505,13.25410988280902,2.785618991429751,0.5633330571583357,0.5639290768455694,
naive,5,,,,,SAT_M,BRO,10000,2.505,11.228712664221606,2.532220107932997,0.6300613413887011,0.6306398089210719,
naive,3,,,,,SAT_M,PSO,10000,2.315,9.54442639318094,2.2957680037937402,0.5620715658054816,0.5747280846450917,
naive,4,,,,,SAT_M,PSO,10000,2.315,9.358224416814256,2.231818308874911,0.5706151007016641,0.5798738602332107,
naive,5,,,,,SAT_M,PSO,10000,2.315,8.077359446791084,2.0639035836348265,0.6293852318367958,0.6334872274328551,
naive,3,,,,,SAT_L,CRO,10000,2.569,24.573895875281924,3.421184519005345,0.786531515431217,0.786629581014316,
naive,4,,,,,SAT_L,CRO,10000,2.569,26.634514250124347,3.4851068232355558,0.7686313385937845,0.7699910547679386,
naive,5,,,,,SAT_L,CRO,10000,2.569,22.218853762569378,2.817537782063274,0.8069892919859752,0.8100333717090331,
naive,3,,,,,SAT_L,BBO,10000,6.848,56.26574027406834,5.686342432217049,0.6881674726706819,0.6887921521683885,
naive,4,,,,,SAT_L,BBO,10000,6.848,46.13866362588911,5.230390649648153,0.7442931344015538,0.7450317540480176,
naive,5,,,,,SAT_L,BBO,10000,6.848,35.15770182191771,4.684503551190098,0.8051511459581395,0.8057672330612449,
naive,3,,,,,SAT_L,ACO,10000,16.376,55.04160631769397,5.0999894935326795,0.6240162476682924,0.6272621416436174,
naive,4,,,,,SAT_L,ACO,10000,16.376,46.19420005366093,4.767449353336227,0.6844520021474426,0.6877595856965958,
naive,5,,,,,SAT_L,ACO,10000,16.376,47.044473058708554,4.428042214134504,0.6786438716016341,0.6846932556825294,
naive,3,,,,,SAT_L,BRO,10000,4.923,19.72771505593715,3.2152071861466887,0.5520801380822797,0.552125376196613,
naive,4,,,,,SAT_L,BRO,10000,4.923,16.7627116279346,2.9840266745252007,0.6194008552708006,0.6194687938192305,
naive,5,,,,,SAT_L,BRO,10000,4.923,18.15873158471357,2.998923647831392,0.5877040741432451,0.5886776305426242,
naive,3,,,,,SAT_L,PSO,10000,4.656,14.978047616407553,3.156523744445652,0.7573199695076763,0.7641147749728855,
naive,4,,,,,SAT_L,PSO,10000,4.656,17.38147152508837,2.9992578921962982,0.7183787802163757,0.7199382158468993,
naive,5,,,,,SAT_L,PSO,10000,4.656,16.868248033845454,2.9062744273002425,0.7266942226354378,0.728428476384734,
naive,3,,,,,GC_S,CRO,10000,1.455,142.30676520858916,9.07710627006673,0.8518763520535275,0.8518763734765625,
naive,4,,,,,GC_S,CRO,10000,1.455,122.69778362130377,7.591586602984044,0.8722868636758422,0.872322242208608,
naive,5,,,,,GC_S,CRO,10000,1.455,139.33820673123316,7.4988107339810375,0.8549662523134616,0.8558853876937811,
naive,3,,,,,GC_S,BBO,10000,6.803,373.1240882534827,14.540630273694973,0.7996519258643016,0.8025986283224663,
naive,4,,,,,GC_S,BBO,10000,6.803,324.1165402289838,12.652670926895372,0.825966409903056,0.8265467281087325,
naive,5,,,,,GC_S,BBO,10000,6.803,262.4811939958673,10.750928318293713,0.8590613595598653,0.859308613876635,
naive,3,,,,,GC_S,ACO,10000,29.039,714.5852372450081,20.133599156326426,0.4270686840050322,0.4296506251406509,
naive,4,,,,,GC_S,ACO,10000,29.039,617.3014527540615,19.423247562186493,0.5050676738641783,0.5064744997014607,
naive,5,,,,,GC_S,ACO,10000,29.039,631.1966916738678,19.47519830007937,0.493926921011402,0.4939775246853805,
naive,3,,,,,GC_S,BRO,10000,2.522,7471.318924998217,66.69227325905503,0.6189657326469283,0.6196569678652639,
naive,4,,,,,GC_S,BRO,10000,2.522,5860.953244105248,58.84244971684425,0.7010937362229139,0.701397337047601,
naive,5,,,,,GC_S,BRO,10000,2.522,4898.2329432687375,54.2981242092813,0.7501920852798385,0.7505087611292421,
naive,3,,,,,GC_S,PSO,10000,2.209,373.68563624110385,15.086168548237513,0.4443844567093648,0.4446589387991382,
naive,4,,,,,GC_S,PSO,10000,2.209,363.15113346821266,14.648942066705223,0.4600477118998323,0.4602934255938721,
naive,5,,,,,GC_S,PSO,10000,2.209,369.49883062612207,14.683751281613118,0.45060962045882047,0.45767325954937577,
naive,3,,,,,GC_L,CRO,10000,0.937,101.08536783475961,6.795652709283102,0.7098489407670847,0.7102061306269527,
naive,4,,,,,GC_L,CRO,10000,0.937,85.36705880538416,5.845420358447069,0.7549660938418874,0.7573626678614045,
naive,5,,,,,GC_L,CRO,10000,0.937,79.30766717100306,5.273504920694747,0.7723587090015482,0.777226335063633,
naive,3,,,,,GC_L,BBO,10000,4.067,183.77729568163127,9.794390440813215,0.7437705229293863,0.7438664184214023,
naive,4,,,,,GC_L,BBO,10000,4.067,171.37175981660997,9.128270903905321,0.7610668051261911,0.7635163595849515,
naive,5,,,,,GC_L,BBO,10000,4.067,143.66713367026253,8.165065593533258,0.7996936760004533,0.8052588802264874,
naive,3,,,,,GC_L,ACO,10000,16.967,108.17462641571535,8.112437992779094,-0.035814539834033265,-0.035597052947293095,
naive,4,,,,,GC_L,ACO,10000,16.967,84.7317008982168,7.417037261480224,0.18866068057443375,0.1888720686891575,
naive,5,,,,,GC_L,ACO,10000,16.967,80.38477947318938,7.079892141756547,0.2302841607263868,0.25482975270545005,
naive,3,,,,,GC_L,BRO,10000,1.706,2647.830134829093,40.67675938686118,0.597019696648774,0.5973643535656576,
naive,4,,,,,GC_L,BRO,10000,1.706,2231.0746716511603,37.07282558225396,0.6604468178849949,0.6609851647033943,
naive,5,,,,,GC_L,BRO,10000,1.706,1850.6417870234761,33.36783849872264,0.7183459093846623,0.7185751979557162,
naive,3,,,,,GC_L,PSO,10000,1.483,122.69435755792605,8.31367248572479,0.7219846954211788,0.7229908822738929,
naive,4,,,,,GC_L,PSO,10000,1.483,128.25986286295856,8.52130858981261,0.7093737189809366,0.7093821655842372,
naive,5,,,,,GC_L,PSO,10000,1.483,121.54813243568242,8.154962563159286,0.7245819471026671,0.7246345262736351,
naive,3,,,,,BT,CRO,10000,4.072,19.222749285681193,3.289176518694366,0.8920684740551974,0.8964251788144979,
naive,4,,,,,BT,CRO,10000,4.072,20.55937732904538,3.292671867992038,0.884563600418398,0.8882258800791383,
naive,5,,,,,BT,CRO,10000,4.072,13.95028385664966,2.646543725615024,0.9216722123545094,0.9261043808965457,
naive,3,,,,,BT,BBO,10000,13.774,57.51582502161251,4.886887579797037,0.8399644763325235,0.8422496936093093,
naive,4,,,,,BT,BBO,10000,13.774,48.16262394184424,3.824127564601287,0.86598939090526,0.8695558411736634,
naive,5,,,,,BT,BBO,10000,13.774,40.645457614562496,3.301989549901746,0.8869056109061032,0.8896360182319634,
naive,3,,,,,BT,ACO,10000,42.4,52.93298122067586,5.834479699183279,0.5517056532729454,0.5644101219749822,
naive,4,,,,,BT,ACO,10000,42.4,42.58369780104068,5.301169215117936,0.6393546982106653,0.6511603264014731,
naive,5,,,,,BT,ACO,10000,42.4,56.70596849207904,5.579846196553618,0.519751872755809,0.5326313335090112,
naive,3,,,,,BT,BRO,10000,7.805,12.646671363596305,2.6347072421427646,0.4596219887815477,0.4597555167531222,
naive,4,,,,,BT,BRO,10000,7.805,11.84815004825067,2.4583177841654096,0.493741904441261,0.4947990024956791,
naive,5,,,,,BT,BRO,10000,7.805,11.876888897144033,2.414697849159651,0.4925139258243416,0.4939822091661277,
naive,3,,,,,BT,PSO,10000,7.8,57.98637212967137,5.7403471445268845,0.6818186752424187,0.6832372342492334,
naive,4,,,,,BT,PSO,10000,7.8,49.65017934574526,4.961750210931341,0.7275608171631575,0.7284566894163087,
naive,5,,,,,BT,PSO,10000,7.8,35.79528114728557,4.3368012306308295,0.8035850570191906,0.8045615244780201,
ps,3,5000.0,100.0,False,simplicity variance,SAT_L,ACO,10000,110.17,41.536704226721795,4.314492183943179,0.7022863840236653,0.7030113761528397,
ps,3,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,ACO,10000,117.857,52.75482820729791,4.757960509827995,0.6588683757517477,0.658940078459602,
ps,4,5000.0,100.0,False,simplicity variance,SAT_L,ACO,10000,180.285,27.322291109447836,3.712370036847658,0.853630316633637,0.8545305567063803,
ps,4,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,ACO,10000,178.176,41.332032385409065,4.378013309324656,0.7671903320123754,0.7676020096498364,
ps,5,5000.0,100.0,False,simplicity variance,SAT_L,ACO,10000,307.308,18.27805924430088,3.090367985947986,0.8931726838601124,0.8951148643466844,
ps,5,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,ACO,10000,268.752,37.68613027764006,4.5282245012805244,0.7539800621982511,0.7589727121035021,
ps,3,5000.0,100.0,False,simplicity variance,SAT_L,BBO,10000,80.813,12.956163598571887,2.7030337188536873,0.9189113543900229,0.9209838227873348,
ps,3,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,BBO,10000,82.364,40.65265603413328,4.687908985028452,0.7341868037353443,0.7376126183898227,
ps,4,5000.0,100.0,False,simplicity variance,SAT_L,BBO,10000,156.791,10.19906368807986,2.198891937857626,0.941841051324069,0.9421726116115965,
ps,4,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,BBO,10000,151.756,27.035083571801543,3.507644415210206,0.8256187304595871,0.8288232212452198,
ps,5,5000.0,100.0,False,simplicity variance,SAT_L,BBO,10000,283.132,28.34546347362642,3.3698534212167828,0.8488730876436754,0.8489339807418357,
ps,5,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,BBO,10000,244.572,38.92502370108334,4.297307861560818,0.7904834923746027,0.7908722559942609,
ps,3,5000.0,100.0,False,simplicity variance,SAT_L,BRO,10000,71.584,32.6363332599701,4.291300071588057,0.43142176308940083,0.4532838991580288,
ps,3,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,BRO,10000,94.421,19.983396830548447,3.4236567765281216,0.690808087174063,0.6908159016862614,
ps,4,5000.0,100.0,False,simplicity variance,SAT_L,BRO,10000,137.487,13.793292175357994,2.696160168046536,0.7309189792484589,0.7309492042922014,
ps,4,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,BRO,10000,134.094,19.46543242630304,2.940949248851515,0.5658300331606749,0.5671280193301724,
ps,5,5000.0,100.0,False,simplicity variance,SAT_L,BRO,10000,207.997,9.835072123075545,2.2384947006439493,0.8383461188120853,0.8384907793789762,
ps,5,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,BRO,10000,249.402,8.158508329635158,1.9514973531982314,0.8387759383853493,0.8387984335512194,
ps,3,5000.0,100.0,False,simplicity variance,SAT_L,CRO,10000,68.067,17.190160135506503,2.9736643401301857,0.8810487085312186,0.8853480872974496,
ps,3,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,CRO,10000,67.592,25.7255569188649,3.239408807939386,0.7287444036617162,0.7311190810520669,
ps,4,5000.0,100.0,False,simplicity variance,SAT_L,CRO,10000,133.816,11.160492309124459,2.3531163412239375,0.9231704276378131,0.9233745483413703,
ps,4,5000.0,100.0,False,simplicity variance estimated_atomicity,SAT_L,CRO,10000,128.425,33.16121531592049,3.362995147280861,0.7555943860020211,0.7555963025562352,
