total_ps_budget,island_amount,pRef_origin_method,miner_algorith,population_size,ps_budget_per_run,mined_count,target_count,found_count,uses_custom_crowding_operator,runtime
continuous,2 5 10 20,GA SA uniform,MOEAD NSGAII NSGAIII,continuous,continuous,continuous,continuous,continuous,False True,continuous
,,,,,,,,,,
10000.0,5,GA,NSGAII,500.0,1000.0,142.0,30.0,0.0,False,28.60152530670166
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,1.0,True,36.781511545181274
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,True,36.16239404678345
10000.0,5,GA,NSGAII,500.0,1000.0,149.0,30.0,1.0,True,33.35196352005005
10000.0,5,GA,NSGAIII,100.0,1000.0,47.0,30.0,1.0,False,47.42968392372131
10000.0,5,GA,NSGAIII,200.0,1000.0,42.0,30.0,0.0,False,34.530364990234375
10000.0,5,GA,NSGAIII,500.0,1000.0,29.0,30.0,0.0,False,28.72037434577942
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,48.226041316986084
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,33.8849401473999
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,33.09537434577942
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,48.30205225944519
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,49.949108839035034
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,38.13195490837097
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,41.18207621574402
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,44.65573525428772
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,1.0,True,43.6865234375
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,90.32614660263062
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,6.0,False,81.75731444358826
10000.0,5,GA,NSGAII,500.0,1000.0,121.0,30.0,2.0,False,75.40529441833496
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,4.0,True,102.31020903587341
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,True,77.08875298500061
10000.0,5,GA,NSGAII,500.0,1000.0,107.0,30.0,0.0,True,73.16752052307129
10000.0,5,GA,NSGAIII,100.0,1000.0,45.0,30.0,2.0,False,90.54110836982727
10000.0,5,GA,NSGAIII,200.0,1000.0,35.0,30.0,0.0,False,72.3419349193573
10000.0,5,GA,NSGAIII,500.0,1000.0,36.0,30.0,1.0,False,76.55239009857178
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,85.98191928863525
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,71.5087742805481
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,84.35932922363281
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,75.43277764320374
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,85.14490032196045
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,80.99629259109497
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,88.4870011806488
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,82.71513366699219
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,75.16772437095642
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,False,12.543707132339478
10000.0,5,SA,NSGAII,200.0,1000.0,90.0,30.0,1.0,False,9.269341468811035
10000.0,5,SA,NSGAII,500.0,1000.0,111.0,30.0,0.0,False,9.610657453536987
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,True,10.547687768936157
10000.0,5,SA,NSGAII,200.0,1000.0,90.0,30.0,0.0,True,9.400953531265259
10000.0,5,SA,NSGAII,500.0,1000.0,114.0,30.0,0.0,True,8.631055355072021
10000.0,5,SA,NSGAIII,100.0,1000.0,34.0,30.0,0.0,False,12.179853677749634
10000.0,5,SA,NSGAIII,200.0,1000.0,33.0,30.0,1.0,False,13.327933549880981
10000.0,5,SA,NSGAIII,500.0,1000.0,28.0,30.0,1.0,False,11.969117641448975
10000.0,5,SA,NSGAIII,100.0,1000.0,45.0,30.0,0.0,True,12.487498760223389
10000.0,5,SA,NSGAIII,200.0,1000.0,55.0,30.0,0.0,True,11.670352220535278
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,10.717590808868408
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,21.16765594482422
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,22.794651985168457
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,21.85400366783142
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,20.730828762054443
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,22.149903059005737
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,14.392435550689697
10000.0,5,SA,NSGAII,100.0,1000.0,43.0,30.0,2.0,False,28.056442975997925
10000.0,5,SA,NSGAII,200.0,1000.0,46.0,30.0,0.0,False,23.388421297073364
10000.0,5,SA,NSGAII,500.0,1000.0,41.0,30.0,1.0,False,20.298293590545654
10000.0,5,SA,NSGAII,100.0,1000.0,41.0,30.0,0.0,True,16.70392370223999
10000.0,5,SA,NSGAII,200.0,1000.0,42.0,30.0,0.0,True,13.994650602340698
10000.0,5,SA,NSGAII,500.0,1000.0,38.0,30.0,0.0,True,21.278416395187378
10000.0,5,SA,NSGAIII,100.0,1000.0,29.0,30.0,1.0,False,23.41525650024414
10000.0,5,SA,NSGAIII,200.0,1000.0,25.0,30.0,0.0,False,21.67229652404785
10000.0,5,SA,NSGAIII,500.0,1000.0,21.0,30.0,1.0,False,23.50361728668213
10000.0,5,SA,NSGAIII,100.0,1000.0,35.0,30.0,0.0,True,31.618324518203735
10000.0,5,SA,NSGAIII,200.0,1000.0,56.0,30.0,0.0,True,15.443308115005493
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,11.158271312713623
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,30.75112748146057
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,30.261576414108276
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,29.460515022277832
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,33.882659912109375
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,38.40927243232727
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,31.135710954666138
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,4.0,False,55.86711621284485
10000.0,5,SA,NSGAII,200.0,1000.0,69.0,30.0,1.0,False,52.82760787010193
10000.0,5,SA,NSGAII,500.0,1000.0,64.0,30.0,3.0,False,37.759429693222046
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,3.0,True,47.063783407211304
10000.0,5,SA,NSGAII,200.0,1000.0,66.0,30.0,4.0,True,31.20180058479309
10000.0,5,SA,NSGAII,500.0,1000.0,62.0,30.0,1.0,True,54.3095006942749
10000.0,5,SA,NSGAIII,100.0,1000.0,37.0,30.0,2.0,False,61.22691082954407
10000.0,5,SA,NSGAIII,200.0,1000.0,37.0,30.0,2.0,False,57.93912601470947
10000.0,5,SA,NSGAIII,500.0,1000.0,35.0,30.0,1.0,False,61.64312958717346
10000.0,5,SA,NSGAIII,100.0,1000.0,44.0,30.0,0.0,True,57.96028017997742
10000.0,5,SA,NSGAIII,200.0,1000.0,63.0,30.0,0.0,True,48.49182200431824
10000.0,5,SA,NSGAIII,500.0,1000.0,184.0,30.0,0.0,True,53.938289403915405
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,39.54962372779846
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,37.40086078643799
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,42.422969579696655
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,46.006593227386475
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,31.688245058059692
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,49.848106145858765
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,3.0,False,11.272170066833496
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,11.193186521530151
10000.0,5,uniform,NSGAII,500.0,1000.0,174.0,30.0,5.0,False,14.498551845550537
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,3.0,True,13.848419427871704
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,2.0,True,12.857949256896973
10000.0,5,uniform,NSGAII,500.0,1000.0,187.0,30.0,4.0,True,14.511672258377075
10000.0,5,uniform,NSGAIII,100.0,1000.0,49.0,30.0,1.0,False,17.171780347824097
10000.0,5,uniform,NSGAIII,200.0,1000.0,42.0,30.0,1.0,False,15.069015979766846
10000.0,5,uniform,NSGAIII,500.0,1000.0,43.0,30.0,1.0,False,15.417816638946533
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,16.012391328811646
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,16.836261510849
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,14.031646251678467
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,2.0,False,26.37809157371521
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,21.58344602584839
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,1.0,False,21.129274606704712
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,20.96288299560547
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,20.574092149734497
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,True,19.571236610412598
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,8.0,False,23.311198234558105
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,4.0,False,26.828444242477417
10000.0,5,uniform,NSGAII,500.0,1000.0,180.0,30.0,3.0,False,41.07916212081909
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,True,35.762068033218384
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,4.0,True,38.639421701431274
10000.0,5,uniform,NSGAII,500.0,1000.0,172.0,30.0,5.0,True,39.216487407684326
10000.0,5,uniform,NSGAIII,100.0,1000.0,46.0,30.0,0.0,False,37.536144733428955
10000.0,5,uniform,NSGAIII,200.0,1000.0,51.0,30.0,1.0,False,33.538320541381836
10000.0,5,uniform,NSGAIII,500.0,1000.0,42.0,30.0,0.0,False,38.68312430381775
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,40.263150691986084
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,37.58238339424133
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,36.25573229789734
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,2.0,False,48.20924186706543
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,False,43.613770961761475
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,4.0,False,42.75499105453491
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,40.34447884559631
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,40.392791748046875
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,3.0,True,43.47761845588684
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,10.0,False,73.25989270210266
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,6.0,False,79.18777418136597
10000.0,5,uniform,NSGAII,500.0,1000.0,169.0,30.0,3.0,False,79.72531247138977
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,6.0,True,92.38402915000916
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,7.0,True,80.90112066268921
10000.0,5,uniform,NSGAII,500.0,1000.0,168.0,30.0,6.0,True,83.2645263671875
10000.0,5,uniform,NSGAIII,100.0,1000.0,48.0,30.0,2.0,False,84.06246495246887
10000.0,5,uniform,NSGAIII,200.0,1000.0,53.0,30.0,2.0,False,79.33912301063538
10000.0,5,uniform,NSGAIII,500.0,1000.0,37.0,30.0,1.0,False,81.11065983772278
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,81.99082827568054
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,83.05439162254333
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,87.48303985595703
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,82.94304490089417
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,3.0,False,94.44395971298218
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,5.0,False,87.88082718849182
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,77.35306167602539
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,3.0,True,76.08832144737244
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,3.0,True,77.58608436584473
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,15.769244909286499
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,False,15.222087144851685
10000.0,5,GA,NSGAII,500.0,1000.0,96.0,30.0,2.0,False,18.5916166305542
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,True,17.445517539978027
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,True,17.6723415851593
10000.0,5,GA,NSGAII,500.0,1000.0,113.0,30.0,1.0,True,18.751509428024292
10000.0,5,GA,NSGAIII,100.0,1000.0,43.0,30.0,1.0,False,18.99739098548889
10000.0,5,GA,NSGAIII,200.0,1000.0,51.0,30.0,2.0,False,17.828035593032837
10000.0,5,GA,NSGAIII,500.0,1000.0,40.0,30.0,1.0,False,16.63682270050049
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,19.19365119934082
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,17.36194157600403
10000.0,5,GA,NSGAIII,500.0,1000.0,82.0,30.0,0.0,True,18.307467699050903
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,28.47487711906433
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,1.0,False,24.939671993255615
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,1.0,False,22.98510193824768
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,22.613702297210693
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,22.906940698623657
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,21.700875997543335
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,39.61945366859436
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,False,35.72244882583618
10000.0,5,GA,NSGAII,500.0,1000.0,134.0,30.0,1.0,False,37.069366693496704
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,True,57.93223476409912
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,1.0,True,52.846556425094604
10000.0,5,GA,NSGAII,500.0,1000.0,146.0,30.0,0.0,True,40.165199518203735
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,2.0,False,58.54230976104736
10000.0,5,GA,NSGAIII,200.0,1000.0,49.0,30.0,1.0,False,41.76364707946777
10000.0,5,GA,NSGAIII,500.0,1000.0,47.0,30.0,1.0,False,36.772024154663086
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,51.632383823394775
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,1.0,True,36.426274061203
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,33.54095005989075
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,56.86529469490051
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,46.29361963272095
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,48.43877172470093
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,39.859883308410645
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,60.88644289970398
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,55.30093169212341
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,False,103.72114324569702
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,87.0361213684082
10000.0,5,GA,NSGAII,500.0,1000.0,132.0,30.0,2.0,False,86.92220616340637
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,5.0,True,105.59575033187866
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,True,84.90277481079102
10000.0,5,GA,NSGAII,500.0,1000.0,120.0,30.0,1.0,True,83.69352865219116
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,2.0,False,101.21355199813843
10000.0,5,GA,NSGAIII,200.0,1000.0,44.0,30.0,2.0,False,84.04552125930786
10000.0,5,GA,NSGAIII,500.0,1000.0,35.0,30.0,1.0,False,83.44242405891418
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,99.07738542556763
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,2.0,True,84.24840784072876
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,84.30871510505676
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,91.77153182029724
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,91.2129864692688
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,1.0,False,89.91013431549072
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,90.45143222808838
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,78.07228016853333
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,74.68526673316956
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,False,12.572447538375854
10000.0,5,SA,NSGAII,200.0,1000.0,72.0,30.0,0.0,False,10.301748275756836
10000.0,5,SA,NSGAII,500.0,1000.0,60.0,30.0,0.0,False,10.026715517044067
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,True,11.895493030548096
10000.0,5,SA,NSGAII,200.0,1000.0,67.0,30.0,0.0,True,13.67132043838501
10000.0,5,SA,NSGAII,500.0,1000.0,64.0,30.0,0.0,True,15.975394248962402
10000.0,5,SA,NSGAIII,100.0,1000.0,30.0,30.0,0.0,False,16.878412008285522
10000.0,5,SA,NSGAIII,200.0,1000.0,34.0,30.0,0.0,False,18.536526918411255
10000.0,5,SA,NSGAIII,500.0,1000.0,22.0,30.0,0.0,False,11.102086305618286
10000.0,5,SA,NSGAIII,100.0,1000.0,44.0,30.0,1.0,True,11.657856702804565
10000.0,5,SA,NSGAIII,200.0,1000.0,61.0,30.0,0.0,True,10.504842281341553
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,11.42107343673706
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,25.74053931236267
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,27.31281042098999
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,27.498581409454346
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,24.204966068267822
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,22.961795806884766
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,23.123658418655396
10000.0,5,SA,NSGAII,100.0,1000.0,45.0,30.0,1.0,False,18.40751338005066
10000.0,5,SA,NSGAII,200.0,1000.0,53.0,30.0,3.0,False,13.649117708206177
10000.0,5,SA,NSGAII,500.0,1000.0,42.0,30.0,3.0,False,11.598458290100098
10000.0,5,SA,NSGAII,100.0,1000.0,47.0,30.0,1.0,True,17.826104879379272
10000.0,5,SA,NSGAII,200.0,1000.0,58.0,30.0,5.0,True,16.042752981185913
10000.0,5,SA,NSGAII,500.0,1000.0,35.0,30.0,0.0,True,18.020200490951538
10000.0,5,SA,NSGAIII,100.0,1000.0,36.0,30.0,0.0,False,23.811968088150024
10000.0,5,SA,NSGAIII,200.0,1000.0,34.0,30.0,1.0,False,18.54620099067688
10000.0,5,SA,NSGAIII,500.0,1000.0,25.0,30.0,0.0,False,20.263702630996704
10000.0,5,SA,NSGAIII,100.0,1000.0,48.0,30.0,1.0,True,29.490973234176636
10000.0,5,SA,NSGAIII,200.0,1000.0,46.0,30.0,0.0,True,32.21415686607361
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,31.964549779891968
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,30.562060832977295
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,30.609978199005127
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,35.48993253707886
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,38.02928924560547
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,34.51769495010376
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,31.658400535583496
10000.0,5,SA,NSGAII,100.0,1000.0,32.0,30.0,0.0,False,49.37561559677124
10000.0,5,SA,NSGAII,200.0,1000.0,32.0,30.0,1.0,False,47.384119749069214
10000.0,5,SA,NSGAII,500.0,1000.0,31.0,30.0,1.0,False,62.437283992767334
10000.0,5,SA,NSGAII,100.0,1000.0,37.0,30.0,1.0,True,60.13171148300171
10000.0,5,SA,NSGAII,200.0,1000.0,31.0,30.0,3.0,True,59.937092304229736
10000.0,5,SA,NSGAII,500.0,1000.0,27.0,30.0,0.0,True,63.54053997993469
10000.0,5,SA,NSGAIII,100.0,1000.0,33.0,30.0,1.0,False,65.9470317363739
10000.0,5,SA,NSGAIII,200.0,1000.0,31.0,30.0,0.0,False,64.31494808197021
10000.0,5,SA,NSGAIII,500.0,1000.0,22.0,30.0,0.0,False,70.97438168525696
10000.0,5,SA,NSGAIII,100.0,1000.0,32.0,30.0,0.0,True,72.5440423488617
10000.0,5,SA,NSGAIII,200.0,1000.0,41.0,30.0,0.0,True,74.29856419563293
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,73.7428092956543
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,56.393497467041016
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,45.777442932128906
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,62.37411069869995
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,59.93419790267944
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,55.206815242767334
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,54.07628655433655
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,4.0,False,21.30058526992798
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,False,22.089526653289795
10000.0,5,uniform,NSGAII,500.0,1000.0,171.0,30.0,2.0,False,27.68592858314514
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,True,28.219759941101074
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,True,22.764350414276123
10000.0,5,uniform,NSGAII,500.0,1000.0,158.0,30.0,6.0,True,32.776848793029785
10000.0,5,uniform,NSGAIII,100.0,1000.0,47.0,30.0,2.0,False,26.918307304382324
10000.0,5,uniform,NSGAIII,200.0,1000.0,53.0,30.0,1.0,False,28.12201166152954
10000.0,5,uniform,NSGAIII,500.0,1000.0,37.0,30.0,0.0,False,30.893640518188477
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,30.387068510055542
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,29.163195371627808
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,19.36745810508728
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,2.0,False,33.89420437812805
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,False,34.42944288253784
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,34.837334632873535
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,45.17728328704834
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,True,42.521056175231934
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,1.0,True,48.25499176979065
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,False,75.9118480682373
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,7.0,False,79.7779655456543
10000.0,5,uniform,NSGAII,500.0,1000.0,166.0,30.0,7.0,False,64.38663172721863
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,True,66.47539472579956
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,3.0,True,58.20808029174805
10000.0,5,uniform,NSGAII,500.0,1000.0,183.0,30.0,3.0,True,51.47950077056885
10000.0,5,uniform,NSGAIII,100.0,1000.0,48.0,30.0,1.0,False,67.24810290336609
10000.0,5,uniform,NSGAIII,200.0,1000.0,48.0,30.0,0.0,False,46.464080572128296
10000.0,5,uniform,NSGAIII,500.0,1000.0,43.0,30.0,1.0,False,80.54366540908813
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,41.623592376708984
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,49.4688835144043
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,54.432419538497925
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,4.0,False,75.45131587982178
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,75.46036100387573
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,False,72.7197425365448
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,3.0,True,76.67275404930115
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,True,60.047900676727295
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,True,52.14092946052551
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,False,116.4579656124115
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,8.0,False,110.30302953720093
10000.0,5,uniform,NSGAII,500.0,1000.0,181.0,30.0,6.0,False,117.27080941200256
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,8.0,True,129.87726378440857
