kind,depth,problem,pRef_method,pRef_size,mse,mae,r_sq,evs,cp,ps_budget,ps_population,avoid_ancestors,metrics
ps,2,GC_L,uniform,10000,229.038463422922,11.95069464308342,-0.0037023975384149477,-0.0010522250918616471,,5000.0,100.0,False,simplicity variance
ps,2,GC_L,uniform,10000,230.7310053424248,12.066850418865142,-0.007524134317926201,-0.005439895458515531,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_L,uniform,10000,229.23592407269126,12.021785952772618,-0.000995620909909345,0.0012504700285824732,,5000.0,100.0,False,simplicity variance
ps,3,GC_L,uniform,10000,218.99774611344708,11.698393218492424,-0.0033673681343373563,-0.002801476520852386,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_L,uniform,10000,217.94844523481962,11.656438480247708,0.0014401437220818991,0.0020376249781907108,,5000.0,100.0,False,simplicity variance
ps,4,GC_L,uniform,10000,223.84575837775807,11.813578177553497,-0.009834637596246809,-0.00981722308862465,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_L,uniform,10000,228.1831278795179,11.937640696104598,-0.029401798442506788,-0.02938334834266665,,5000.0,100.0,False,simplicity variance
ps,5,GC_L,uniform,10000,226.249335355894,11.7191540512305,-0.025216383965204203,-0.025178924690323568,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,GC_S,GA,10000,512.6066095001518,15.045684153671388,0.762750462536092,0.7629274444012327,,5000.0,100.0,False,simplicity variance
ps,2,GC_S,GA,10000,438.033885275373,14.165313170516024,0.7279152719099168,0.7279896220155734,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_S,GA,10000,239.2874498975055,10.56194822643863,0.8513666112844156,0.8513895162098839,,5000.0,100.0,False,simplicity variance
ps,3,GC_S,GA,10000,309.49945791781164,12.680591958455974,0.8013076181719334,0.8013810983102545,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_S,GA,10000,233.75238273518931,10.610153844468583,0.8499357058777979,0.8499461247121094,,5000.0,100.0,False,simplicity variance
ps,4,GC_S,GA,10000,323.399634768396,12.28430830838318,0.7857848081743338,0.785784857915609,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_S,GA,10000,199.6655872076606,8.450429212649555,0.8677444329975691,0.8679120400645902,,5000.0,100.0,False,simplicity variance
ps,5,GC_S,GA,10000,194.7393147930543,9.304884954856814,0.884022481877099,0.8840527432867853,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,GC_S,PSO,10000,474.95633242948855,15.156086859194026,0.7801761270805133,0.7801800796043022,,5000.0,100.0,False,simplicity variance
ps,2,GC_S,PSO,10000,395.91301164850427,13.183803819847926,0.7540786506642307,0.754306118983445,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_S,PSO,10000,238.96095522799214,10.690089222191562,0.8515694134336639,0.8516549429007962,,5000.0,100.0,False,simplicity variance
ps,3,GC_S,PSO,10000,314.65100398551334,12.575539738786912,0.7980004299617347,0.7980061808350529,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_S,PSO,10000,259.8209128893768,11.166544972458794,0.8332002376416379,0.833239911941204,,5000.0,100.0,False,simplicity variance
ps,4,GC_S,PSO,10000,238.83244105785062,10.06473375436561,0.8418008814016159,0.8428441008403791,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_S,PSO,10000,151.06701580357063,8.33425097577915,0.8999354164636946,0.8999354179619865,,5000.0,100.0,False,simplicity variance
ps,5,GC_S,PSO,10000,184.04128210451555,8.654853264316337,0.8903937237669706,0.8904391059061598,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,GC_S,SA,10000,444.9369694994403,16.76022765703149,0.49064421700552385,0.4906444355357983,,5000.0,100.0,False,simplicity variance
ps,2,GC_S,SA,10000,594.9481676404206,19.759720903541698,0.47437690327263815,0.47492194442916746,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_S,SA,10000,285.27078957960066,13.5796242941489,0.7479697829486985,0.7480072486040137,,5000.0,100.0,False,simplicity variance
ps,3,GC_S,SA,10000,614.242542418897,19.580641262851078,0.46815886915567106,0.46892259305913275,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_S,SA,10000,277.50767686073965,12.75240616012712,0.7597203279043705,0.7598643275433802,,5000.0,100.0,False,simplicity variance
ps,4,GC_S,SA,10000,405.93528745310874,15.653242815569214,0.6966905520759169,0.6983392157032644,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_S,SA,10000,207.3647832614914,10.89642023369573,0.7988511272890714,0.7988814536807858,,5000.0,100.0,False,simplicity variance
ps,5,GC_S,SA,10000,182.55196778350268,10.693626184204232,0.8452307406723596,0.8458956983939272,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,GC_S,Tabu,10000,164.23616038591015,10.094507270070327,0.0776616210688813,0.0777234696369341,,5000.0,100.0,False,simplicity variance
ps,2,GC_S,Tabu,10000,201.8691026130996,11.202128277680087,0.12801137359039294,0.1281572036815909,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_S,Tabu,10000,161.4620692590272,10.009993070400649,0.30255256417187004,0.3029706709258895,,5000.0,100.0,False,simplicity variance
ps,3,GC_S,Tabu,10000,183.7931449659632,10.891962485416967,0.2326796917705347,0.23330824025280184,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_S,Tabu,10000,160.47525660688277,9.728919386643222,0.330029836610068,0.3300349858239652,,5000.0,100.0,False,simplicity variance
ps,4,GC_S,Tabu,10000,150.78982230813236,9.61755946968892,0.24331881157701207,0.2433447344430235,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_S,Tabu,10000,121.02339784335493,8.52818863755561,0.3926902551820367,0.3926902887147158,,5000.0,100.0,False,simplicity variance
ps,5,GC_S,Tabu,10000,134.39873927537027,9.022197831002236,0.355973289127975,0.3560195047866712,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,GC_S,uniform,10000,442.7310190960566,16.65442419224839,-0.003924141151442573,-0.0037695051445902905,,5000.0,100.0,False,simplicity variance
ps,2,GC_S,uniform,10000,457.5515317472938,16.98569354449465,0.001985605216208275,0.002909813055739563,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,GC_S,uniform,10000,468.0291903221648,17.191276147287134,-0.020868332222091945,-0.020026416109873768,,5000.0,100.0,False,simplicity variance
ps,3,GC_S,uniform,10000,441.83529361083674,16.495416419212077,-0.009016317296838494,-0.008344297261146272,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,GC_S,uniform,10000,446.0294015467968,16.631773884682495,-0.018594373656490193,-0.01767444916412053,,5000.0,100.0,False,simplicity variance
ps,4,GC_S,uniform,10000,460.6576763969085,16.751186252945267,-0.007795987312926522,-0.007268200535882174,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,GC_S,uniform,10000,470.172275985892,16.977997055751736,-0.028611390546118054,-0.02787439301363448,,5000.0,100.0,False,simplicity variance
ps,5,GC_S,uniform,10000,421.06718618875556,16.16297328195161,-0.007165863510500747,-0.006958277994396411,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_L,GA,10000,54.078907257731856,5.224412895317415,0.6402444801290581,0.6404390448857386,,5000.0,100.0,False,simplicity variance
ps,2,SAT_L,GA,10000,63.086480101741415,5.189541430111455,0.6727904584894548,0.6729983767870333,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_L,GA,10000,36.63885139685245,4.14770367153184,0.8097639097541984,0.8097639101977175,,5000.0,100.0,False,simplicity variance
ps,3,SAT_L,GA,10000,44.582219274733156,4.592835641468851,0.7485407972371847,0.7486685048456986,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_L,GA,10000,29.499745094520204,3.7280550535430788,0.8135056259431543,0.8135089263928876,,5000.0,100.0,False,simplicity variance
ps,4,SAT_L,GA,10000,34.34235583532801,3.9777300422471367,0.8164079599943261,0.8165521402589542,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_L,GA,10000,27.865699805202212,3.5783680109623015,0.8445479345320333,0.8457458844818222,,5000.0,100.0,False,simplicity variance
ps,5,SAT_L,GA,10000,30.78405431727087,3.5496100272480984,0.8228946025554787,0.823014851396951,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_L,PSO,10000,48.890047113920986,5.053686458074999,0.6747629490337235,0.6748469145442114,,5000.0,100.0,False,simplicity variance
ps,2,SAT_L,PSO,10000,51.9529571945057,4.880107411745817,0.7305365067710927,0.7305519429484113,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_L,PSO,10000,36.529431272357606,4.110195209586654,0.810332040464756,0.8103364055250583,,5000.0,100.0,False,simplicity variance
ps,3,SAT_L,PSO,10000,40.33136344493689,4.39514500881955,0.7725171006920026,0.7727195057310037,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_L,PSO,10000,27.423160924301527,3.60892280979144,0.8266335788715755,0.8266491204426794,,5000.0,100.0,False,simplicity variance
ps,4,SAT_L,PSO,10000,35.68280677258819,4.0384352942044455,0.8092419949312667,0.809293031414567,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_L,PSO,10000,26.601829051682394,3.587806525026526,0.8515985853498007,0.8525306313620924,,5000.0,100.0,False,simplicity variance
ps,5,SAT_L,PSO,10000,29.02678323285545,3.3665737045813526,0.8330044532793501,0.8330370643524894,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_L,SA,10000,53.07291976069268,5.994612377541803,0.5307623461958919,0.53206854061175,,5000.0,100.0,False,simplicity variance
ps,2,SAT_L,SA,10000,52.48954849116542,5.750789831799775,0.5179032063404829,0.5204426650721281,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_L,SA,10000,26.388243246279032,4.140197338042845,0.757633894269833,0.7599270583059817,,5000.0,100.0,False,simplicity variance
ps,3,SAT_L,SA,10000,46.832623426792374,5.393626054591416,0.601676030485842,0.6017223932218686,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_L,SA,10000,28.087977125792033,4.176815149045806,0.7611042532806784,0.7616457129809313,,5000.0,100.0,False,simplicity variance
ps,4,SAT_L,SA,10000,42.712517300709365,4.862180998374072,0.6376756047882967,0.6384026097665079,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_L,SA,10000,26.23000984228495,3.811268547288526,0.7916240314798427,0.7920800236912167,,5000.0,100.0,False,simplicity variance
ps,5,SAT_L,SA,10000,33.80116515652423,4.314301862625897,0.748241049103419,0.74995485564922,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_L,Tabu,10000,19.835683760582405,3.552628759891919,0.12306414387457576,0.12357964552704748,,5000.0,100.0,False,simplicity variance
ps,2,SAT_L,Tabu,10000,19.586891091743965,3.564172977872421,0.17370662698209138,0.17381167644359863,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_L,Tabu,10000,18.217700429750753,3.408037437759212,0.23146735915259242,0.2314681082624871,,5000.0,100.0,False,simplicity variance
ps,3,SAT_L,Tabu,10000,16.907119241481595,3.274335690312096,0.15583725141900517,0.1572451781295231,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_L,Tabu,10000,15.052091780735765,3.103179305414486,0.24845770660065314,0.24923450146407222,,5000.0,100.0,False,simplicity variance
ps,4,SAT_L,Tabu,10000,16.068217320638173,3.190777312843581,0.28317313651205167,0.2839023219310268,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_L,Tabu,10000,12.349907966882697,2.79384746102555,0.4490523985573187,0.44926602980884167,,5000.0,100.0,False,simplicity variance
ps,5,SAT_L,Tabu,10000,13.71162901632511,2.912814069374597,0.35295887443485086,0.3532367916640098,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_L,uniform,10000,43.403028737551594,5.251330649415067,0.045715628677307274,0.045802545245037685,,5000.0,100.0,False,simplicity variance
ps,2,SAT_L,uniform,10000,46.77152849624426,5.466699633357406,0.01977632525034112,0.020610069446520773,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_L,uniform,10000,44.82093254597883,5.349713833896469,0.060656330497005584,0.0608074184734998,,5000.0,100.0,False,simplicity variance
ps,3,SAT_L,uniform,10000,43.106606630692305,5.22920436514762,0.03291170938195931,0.03391458191537555,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_L,uniform,10000,41.75848555115608,5.16568002488699,0.06315654218739186,0.06360291072043378,,5000.0,100.0,False,simplicity variance
ps,4,SAT_L,uniform,10000,41.547066017283576,5.18439104102449,0.046713925829574454,0.0469156648527812,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_L,uniform,10000,44.32454029929283,5.3167196381451625,0.09564389232676906,0.09614089870250242,,5000.0,100.0,False,simplicity variance
ps,5,SAT_L,uniform,10000,46.02825571689196,5.412786535552299,0.049643097482027554,0.050537582078133525,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_M,GA,10000,27.032640382490566,3.8493792311815347,0.5844045567666125,0.5849226517278663,,5000.0,100.0,False,simplicity variance
ps,2,SAT_M,GA,10000,23.592243644423245,3.4076799538602316,0.5575084206959346,0.557523998047424,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_M,GA,10000,20.005782658551322,3.344633633141776,0.6713889148471239,0.671449336187371,,5000.0,100.0,False,simplicity variance
ps,3,SAT_M,GA,10000,23.76848938306939,3.562046380330775,0.5776697717242472,0.577670917993934,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_M,GA,10000,11.40785706990327,2.2659969623486433,0.7467277549643448,0.748892457398271,,5000.0,100.0,False,simplicity variance
ps,4,SAT_M,GA,10000,14.275153202526473,2.671688343787983,0.7202057300536453,0.7202099751692908,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_M,GA,10000,9.836105731976483,2.1947397590313407,0.808174305562553,0.8084986207963715,,5000.0,100.0,False,simplicity variance
ps,5,SAT_M,GA,10000,11.028591612378323,2.2634359233211736,0.7958251782327486,0.7960051704483595,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_M,PSO,10000,25.069055083117252,3.6772060741296917,0.6145923997324884,0.6150268753609622,,5000.0,100.0,False,simplicity variance
ps,2,SAT_M,PSO,10000,23.109267173310922,3.403297269599997,0.5665670343950058,0.566769254130443,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_M,PSO,10000,20.005782658551322,3.344633633141776,0.6713889148471239,0.671449336187371,,5000.0,100.0,False,simplicity variance
ps,3,SAT_M,PSO,10000,23.197247265103584,3.544928532730516,0.5878198830835779,0.5879434468993981,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_M,PSO,10000,11.056513980768958,2.2780153108596695,0.754528120310574,0.7575395118487096,,5000.0,100.0,False,simplicity variance
ps,4,SAT_M,PSO,10000,12.182957482630734,2.453773900608973,0.7612129518836368,0.7615121431114792,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_M,PSO,10000,10.100453436017077,2.2377820263408603,0.8030189439507232,0.8031709593493672,,5000.0,100.0,False,simplicity variance
ps,5,SAT_M,PSO,10000,11.707978127783736,2.2956373873749274,0.7832475413440743,0.7833130674579714,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_M,SA,10000,32.41227093257292,4.412750409571387,0.36525167589709806,0.36676195485014373,,5000.0,100.0,False,simplicity variance
ps,2,SAT_M,SA,10000,35.36634016471598,4.86012252211433,0.34296913259685224,0.3432939779278569,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_M,SA,10000,22.337716963140476,3.739148487482474,0.5850130524181125,0.5851397305415322,,5000.0,100.0,False,simplicity variance
ps,3,SAT_M,SA,10000,26.310704660112123,4.053384596594144,0.46727456086762786,0.4686399574307464,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_M,SA,10000,17.35400281479422,3.2540576845311397,0.6486251930670915,0.6486746754892143,,5000.0,100.0,False,simplicity variance
ps,4,SAT_M,SA,10000,22.114664344455228,3.6923586026718858,0.5272782145634061,0.5279149160962238,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_M,SA,10000,13.61560063688403,2.7951272093972754,0.7089537086067856,0.7091592785580231,,5000.0,100.0,False,simplicity variance
ps,5,SAT_M,SA,10000,20.369774662939424,3.550708267726842,0.5443023321676927,0.5443408532117737,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_M,Tabu,10000,10.044349020755032,2.4882734227459733,0.12238025195653546,0.12241405332654731,,5000.0,100.0,False,simplicity variance
ps,2,SAT_M,Tabu,10000,10.686371269501647,2.6184331834198966,0.0811823206565605,0.08118442549459504,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_M,Tabu,10000,9.702687468564335,2.499151845552052,0.16575977397454777,0.16576799203040526,,5000.0,100.0,False,simplicity variance
ps,3,SAT_M,Tabu,10000,9.702316386999486,2.4640573123163696,0.13512709241479104,0.1356958812478628,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_M,Tabu,10000,8.553484468733757,2.3183987684132052,0.23753496717844325,0.23819713897312356,,5000.0,100.0,False,simplicity variance
ps,4,SAT_M,Tabu,10000,9.351480248833406,2.431288263409785,0.19202691802085048,0.19261135066310076,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_M,Tabu,10000,7.9183604022151695,2.250762213201192,0.3158492679062682,0.316640348842382,,5000.0,100.0,False,simplicity variance
ps,5,SAT_M,Tabu,10000,9.453234386654673,2.4147969554923754,0.21709485318224275,0.21715784784340975,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_M,uniform,10000,25.13265885004619,3.989927896006564,0.07836454222478506,0.08217511544459233,,5000.0,100.0,False,simplicity variance
ps,2,SAT_M,uniform,10000,24.5499242148059,3.9480547012260225,0.05301656035918345,0.05353272585213553,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_M,uniform,10000,22.488108416676567,3.776651726635384,0.13254859472859082,0.13321872141021052,,5000.0,100.0,False,simplicity variance
ps,3,SAT_M,uniform,10000,23.58818016675721,3.871807875211183,0.09302775635668692,0.09342589462163464,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_M,uniform,10000,22.161480368808647,3.7512185453717293,0.14788476981016507,0.14827695691366727,,5000.0,100.0,False,simplicity variance
ps,4,SAT_M,uniform,10000,23.224632792578568,3.825227174612248,0.08669141103242439,0.08691404368225641,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_M,uniform,10000,21.386189976339693,3.6479097450065354,0.18769918821386178,0.18773390903739096,,5000.0,100.0,False,simplicity variance
ps,5,SAT_M,uniform,10000,22.6363115901146,3.783598696469834,0.140713551532895,0.14183693562601274,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_S,GA,10000,6.454981100776507,1.9084112181312007,0.3033557777067599,0.30619380347433034,,5000.0,100.0,False,simplicity variance
ps,2,SAT_S,GA,10000,11.212853285562936,2.5218818541105756,0.20163835030722366,0.2016690846243746,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_S,GA,10000,6.178341844802565,1.9088984166225993,0.5176329017353194,0.5195171079464647,,5000.0,100.0,False,simplicity variance
ps,3,SAT_S,GA,10000,8.334892627905067,2.186640951315786,0.22312945375877735,0.22455087469906743,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_S,GA,10000,5.553818508388231,1.7822147641507728,0.5128784555407924,0.5149344587553251,,5000.0,100.0,False,simplicity variance
ps,4,SAT_S,GA,10000,6.777995369923912,1.9064002499274249,0.4966072504195247,0.49697632994563645,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_S,GA,10000,4.7506402192601564,1.6705315892675232,0.5634032360878887,0.5661950151071281,,5000.0,100.0,False,simplicity variance
ps,5,SAT_S,GA,10000,7.404753128575158,1.9612599721480648,0.4273632666755307,0.42745615483509947,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_S,PSO,10000,7.06543914353722,2.0176506557095046,0.3380582517536955,0.3387472651945824,,5000.0,100.0,False,simplicity variance
ps,2,SAT_S,PSO,10000,9.72242554687979,2.357003229464962,0.29251424555550265,0.2948006833431649,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_S,PSO,10000,6.2176886261990605,1.9036949714846552,0.4870373631505468,0.48729361643236435,,5000.0,100.0,False,simplicity variance
ps,3,SAT_S,PSO,10000,6.60548605190722,1.911182901955299,0.41708694910987854,0.42084696133178,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_S,PSO,10000,4.94665121751783,1.6790440423052797,0.48360264855677026,0.48731697147705433,,5000.0,100.0,False,simplicity variance
ps,4,SAT_S,PSO,10000,7.633925005246322,2.079055068056253,0.441434594983659,0.4415036708706782,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_S,PSO,10000,6.754120308620377,1.9110084813085133,0.49838041963845325,0.4987118610111212,,5000.0,100.0,False,simplicity variance
ps,5,SAT_S,PSO,10000,6.548669841389851,1.91562922091807,0.39419222386463026,0.39449015470860194,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_S,SA,10000,8.816165959981133,2.4101994256270003,0.24368614932144705,0.2437763163912109,,5000.0,100.0,False,simplicity variance
ps,2,SAT_S,SA,10000,11.594564922482238,2.6768113835612226,0.20457901179884508,0.20629761746836361,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_S,SA,10000,9.600942303315708,2.4397665739631216,0.30501034423291906,0.3058917877034705,,5000.0,100.0,False,simplicity variance
ps,3,SAT_S,SA,10000,9.860163578505587,2.5416163852349865,0.2236776736849342,0.22372743002691098,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_S,SA,10000,7.084480049713213,2.098584442707405,0.43734874155741965,0.4375271135565082,,5000.0,100.0,False,simplicity variance
ps,4,SAT_S,SA,10000,8.870891434347534,2.3788506310279303,0.2734629575533998,0.28515228656963243,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_S,SA,10000,6.630679060143182,1.993212541701092,0.4569391374674896,0.463480093363975,,5000.0,100.0,False,simplicity variance
ps,5,SAT_S,SA,10000,8.863342826813197,2.3768622186143094,0.36539451327289574,0.3672850417575173,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_S,Tabu,10000,4.1927366321247534,1.624850716929669,0.17222833503370172,0.17254659442243125,,5000.0,100.0,False,simplicity variance
ps,2,SAT_S,Tabu,10000,4.406211561990049,1.662596011876365,0.048136122956087046,0.04814483071851705,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_S,Tabu,10000,3.8597460533401,1.5570203187029104,0.21538361068475842,0.21644666350980446,,5000.0,100.0,False,simplicity variance
ps,3,SAT_S,Tabu,10000,4.52445052231571,1.7072246999385394,0.16424323448513245,0.16476658133033772,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_S,Tabu,10000,3.3929316620354744,1.461668567791564,0.2823488936996855,0.28249707446369465,,5000.0,100.0,False,simplicity variance
ps,4,SAT_S,Tabu,10000,3.8755011150115592,1.5794633387950585,0.21794469237399772,0.21939485524435787,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_S,Tabu,10000,3.1954278510816727,1.408512921843181,0.33985667249574913,0.3409584361258914,,5000.0,100.0,False,simplicity variance
ps,5,SAT_S,Tabu,10000,3.288062769181445,1.4177273117101867,0.3105601429036877,0.3109984975283556,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,2,SAT_S,uniform,10000,11.259012783839502,2.678215987411774,0.1526459627146154,0.15266403864780664,,5000.0,100.0,False,simplicity variance
ps,2,SAT_S,uniform,10000,10.9954942127658,2.6600011612277905,0.10725257452004755,0.10986639587368752,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,3,SAT_S,uniform,10000,12.363572676092366,2.8255467135956125,-0.0038246087657545225,3.3306690738754696e-16,,5000.0,100.0,False,simplicity variance
ps,3,SAT_S,uniform,10000,10.041697653806597,2.526796745135665,0.1846933339771233,0.18669610831535943,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,4,SAT_S,uniform,10000,11.997987908936562,2.797356796287579,0.1240840037217138,0.12525924060898896,,5000.0,100.0,False,simplicity variance
ps,4,SAT_S,uniform,10000,9.82814905117114,2.5257004089266033,0.2366251732142125,0.23703689518302318,,5000.0,100.0,False,simplicity variance estimated_atomicity
ps,5,SAT_S,uniform,10000,13.449771687046933,2.9442326640745202,-0.0006832131410661191,0.0,,5000.0,100.0,False,simplicity variance
ps,5,SAT_S,uniform,10000,10.625121494765096,2.583851630299782,0.20038436525579284,0.2004325656492566,,5000.0,100.0,False,simplicity variance estimated_atomicity
