kind,depth,runtime_seconds,problem,pRef_method,pRef_size,mse,mae,r_sq,evs,ps_budget,ps_population,avoid_ancestors,metrics,cp
ps,3,128.986,BT,BBO,10000,36.543241594644705,3.4966764240817807,0.9062532761075842,0.9069508735574114,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,194.563,BT,BBO,10000,17.28673049268514,2.4123764138337482,0.9526391120693771,0.9532870141080803,5000.0,100.0,False,simplicity variance,
ps,4,209.105,BT,BBO,10000,20.909732987326663,2.685767304779227,0.9391683308177803,0.9391749136947212,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,329.298,BT,BBO,10000,17.357265768190775,2.523617316008758,0.9468725445356533,0.9470187027613806,5000.0,100.0,False,simplicity variance,
ps,5,353.422,BT,BBO,10000,19.49942311847899,2.752752438336924,0.9521001185864774,0.9521875783200685,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,92.528,BT,BRO,10000,21.6783125801939,3.6673246161057977,0.2865756931380481,0.28669988470712093,5000.0,100.0,False,simplicity variance,
ps,3,159.507,BT,BRO,10000,18.081699245275544,3.3780421420225766,0.2343124070166015,0.2344894710776767,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,159.13,BT,BRO,10000,31.039376303466376,4.384557936086364,0.3275270246706423,0.32752873495739643,5000.0,100.0,False,simplicity variance,
ps,4,254.623,BT,BRO,10000,22.031899321005454,3.6597756937882333,0.24875554905267994,0.24967670272583253,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,181.658,BT,BRO,10000,18.87571872030746,3.3437324691658414,0.29159836533425654,0.292584230198085,5000.0,100.0,False,simplicity variance,
ps,5,403.779,BT,BRO,10000,25.382121810400353,3.9677219752836828,0.22391573183863134,0.22394826916730193,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,75.611,BT,CRO,10000,26.388949250455514,3.4060808200874098,0.8425680555323544,0.8428371756403081,5000.0,100.0,False,simplicity variance,
ps,3,82.517,BT,CRO,10000,24.55011461866563,3.387979369027717,0.8179107524070123,0.8183635041861789,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,138.359,BT,CRO,10000,7.089099377338274,1.6498062885613838,0.9438011261642127,0.9438835117812402,5000.0,100.0,False,simplicity variance,
ps,4,146.684,BT,CRO,10000,14.19044181313489,2.3893210218766403,0.9169919755861811,0.9172963476157213,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,270.453,BT,CRO,10000,7.896568753309121,1.5554217248592295,0.9556322777370164,0.9556851534862004,5000.0,100.0,False,simplicity variance,
ps,5,300.242,BT,CRO,10000,11.077587555245165,2.156965394101917,0.925073296178054,0.9279494329132816,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,92.831,BT,PSO,10000,22.698499784750776,3.2654785216837166,0.8873696201034572,0.8878484902485856,5000.0,100.0,False,simplicity variance,
ps,3,93.395,BT,PSO,10000,34.658781694509656,3.948279281621739,0.6911625455296488,0.6960414919122468,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,174.929,BT,PSO,10000,26.86286814272726,3.5852246803899273,0.8182775473515932,0.826001078143008,5000.0,100.0,False,simplicity variance,
ps,4,180.577,BT,PSO,10000,32.67601674737022,4.131581922817336,0.7002258493690876,0.7005478902887338,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,298.485,BT,PSO,10000,33.49072455309479,4.038169504835695,0.8256925486693123,0.8257539125280932,5000.0,100.0,False,simplicity variance,
ps,5,292.071,BT,PSO,10000,25.60405231918697,3.4965240976157794,0.868566245005733,0.8707747527258778,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,103.425,GC_L,ACO,10000,143.78285169450737,9.022998213462147,0.3146901955602709,0.3270509479796555,5000.0,100.0,False,simplicity variance,
ps,3,101.778,GC_L,ACO,10000,207.23157581002192,10.946636913252647,0.4861301657349404,0.5087180433153262,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,168.31,GC_L,ACO,10000,134.43735335537747,8.654949758603063,0.3989305133765396,0.4040400097121255,5000.0,100.0,False,simplicity variance,
ps,4,154.843,GC_L,ACO,10000,190.2554371332746,10.747834279673938,0.3082456635298464,0.3110879860967739,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,234.251,GC_L,ACO,10000,123.48402449575497,8.39521596977125,0.1355184516086596,0.14015331173619328,5000.0,100.0,False,simplicity variance,
ps,5,215.659,GC_L,ACO,10000,115.54084525785605,8.102814412625285,0.22093606688207967,0.24231400340408915,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,68.381,GC_L,BBO,10000,94.96415818261039,7.127177111248151,0.8502310351736581,0.8520151444494387,5000.0,100.0,False,simplicity variance,
ps,3,67.534,GC_L,BBO,10000,110.16910910776,7.939114537594841,0.8002911035888558,0.8020662925977808,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,136.681,GC_L,BBO,10000,50.905656500926526,4.477189930071653,0.9017560824590227,0.9041684617073688,5000.0,100.0,False,simplicity variance,
ps,4,120.074,GC_L,BBO,10000,73.02938727228543,6.092793955005294,0.8565441683689228,0.8573535343754725,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,252.994,GC_L,BBO,10000,54.97882882997359,4.216918048157609,0.9180444730106908,0.9182459376744485,5000.0,100.0,False,simplicity variance,
ps,5,224.734,GC_L,BBO,10000,110.74351632911882,6.8694369648679565,0.8111217137759279,0.8150789661581834,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,38.129,GC_L,BRO,10000,7586.260243961922,72.143659821151,-0.004509217126291265,0.0,5000.0,100.0,False,simplicity variance,
ps,3,91.602,GC_L,BRO,10000,3945.513604462961,48.990268236324475,0.5283447943989092,0.5285811907253994,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,138.103,GC_L,BRO,10000,3690.500015635604,46.97973109895321,0.49199309323424356,0.49325743407952205,5000.0,100.0,False,simplicity variance,
ps,4,161.963,GC_L,BRO,10000,2833.574460237024,41.25639036922619,0.5710411656012518,0.5710498574628045,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,205.857,GC_L,BRO,10000,4209.865743238072,49.413892256228706,0.515672660658431,0.5157174760052857,5000.0,100.0,False,simplicity variance,
ps,5,290.251,GC_L,BRO,10000,2903.2696300380703,41.59580943830161,0.5929705813221244,0.5930157037759926,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,60.509,GC_L,CRO,10000,37.07405914629167,4.132315804712544,0.8604722846694448,0.860489161216765,5000.0,100.0,False,simplicity variance,
ps,3,57.054,GC_L,CRO,10000,117.38070296697038,6.197716137610703,0.7062197457325481,0.7081606333804438,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,127.237,GC_L,CRO,10000,32.685643582718654,2.8922411160022157,0.869018884958109,0.8690355404850738,5000.0,100.0,False,simplicity variance,
ps,4,142.137,GC_L,CRO,10000,63.84366474069396,4.9548697995371835,0.8443153786603463,0.8448627380312975,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,224.561,GC_L,CRO,10000,47.85292564254526,4.395438168301108,0.838691250735545,0.8390764691798798,5000.0,100.0,False,simplicity variance,
ps,5,227.809,GC_L,CRO,10000,52.6557103708703,4.144755398259733,0.8588919738320305,0.8603191819474456,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,69.224,GC_L,PSO,10000,69.06524052634605,6.207659449108855,0.8286057117208421,0.8315206298704081,5000.0,100.0,False,simplicity variance,
ps,3,62.323,GC_L,PSO,10000,87.16475183319457,6.83925602791927,0.8073208903001728,0.808334642268387,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,133.774,GC_L,PSO,10000,50.477131017997834,5.104015052871522,0.8393604334891818,0.8417835356998958,5000.0,100.0,False,simplicity variance,
ps,4,132.862,GC_L,PSO,10000,83.99848096308445,6.12243183580861,0.8444589325418201,0.8460271541355894,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,236.003,GC_L,PSO,10000,125.36618798951683,8.716456679890703,0.3954497269010975,0.3954643968329442,5000.0,100.0,False,simplicity variance,
ps,5,239.284,GC_L,PSO,10000,57.99838199437346,5.7112928045337,0.8159426601141269,0.8160475154252443,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,151.626,GC_S,ACO,10000,512.7466021599663,17.644264677446547,0.5202018417779504,0.522923505160704,5000.0,100.0,False,simplicity variance,
ps,3,154.138,GC_S,ACO,10000,433.3642455972234,15.804421086823647,0.6290935085781275,0.6295854354444881,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,236.8,GC_S,ACO,10000,846.893019585116,19.660186524794092,0.304100665098364,0.30453766811285765,5000.0,100.0,False,simplicity variance,
ps,4,240.06,GC_S,ACO,10000,941.0710573402993,23.13780635737561,0.1606902341018548,0.16100815542193425,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,334.556,GC_S,ACO,10000,518.554804549543,17.94754174341092,0.4142263019054615,0.41712917650740855,5000.0,100.0,False,simplicity variance,
ps,5,331.763,GC_S,ACO,10000,646.0071192871782,20.459447711172324,0.5625047499150791,0.5660834156244436,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,81.874,GC_S,BBO,10000,189.80066910186957,9.692872295441997,0.9380032812591376,0.9380047369810434,5000.0,100.0,False,simplicity variance,
ps,3,90.422,GC_S,BBO,10000,180.51327531211612,9.221529562603044,0.9134756729204525,0.9134826600186227,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,151.446,GC_S,BBO,10000,216.84360308480737,7.943083923246249,0.9303812910731045,0.9307122676750448,5000.0,100.0,False,simplicity variance,
ps,4,146.159,GC_S,BBO,10000,155.51857537218206,7.101211748194702,0.9151403788704038,0.9151583039594517,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,286.365,GC_S,BBO,10000,138.66380878878977,7.544977850205343,0.947218963407742,0.9476151805970126,5000.0,100.0,False,simplicity variance,
ps,5,301.102,GC_S,BBO,10000,137.16032275709026,7.730943924352786,0.951826676946817,0.95250418971291,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,86.409,GC_S,BRO,10000,10637.147799423727,80.00447120340844,0.5582374525786036,0.5582436673798866,5000.0,100.0,False,simplicity variance,
ps,3,160.018,GC_S,BRO,10000,11675.682131896814,83.56961135994106,0.4865734867534547,0.4869535449320749,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,143.735,GC_S,BRO,10000,12504.635937444875,86.89908075340483,0.46453352406614445,0.4649977137492205,5000.0,100.0,False,simplicity variance,
ps,4,260.694,GC_S,BRO,10000,12518.300540350569,85.17018879576011,0.48580371861543226,0.4858852501943117,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,293.147,GC_S,BRO,10000,12012.61601750546,83.73596807900616,0.5204264846835585,0.5229370639055646,5000.0,100.0,False,simplicity variance,
ps,5,426.439,GC_S,BRO,10000,9325.29706761477,75.01596114581697,0.6006763113578788,0.6010815848818593,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,68.951,GC_S,CRO,10000,234.71401530992856,10.308948107713926,0.8837164384215275,0.8839183192049257,5000.0,100.0,False,simplicity variance,
ps,3,73.688,GC_S,CRO,10000,122.4245981372525,8.029386636614236,0.8305306888444925,0.8307205689280571,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,142.519,GC_S,CRO,10000,88.78617675663361,6.025614755172391,0.932098802190628,0.9328015655492821,5000.0,100.0,False,simplicity variance,
ps,4,147.963,GC_S,CRO,10000,74.21357363625624,5.983105857603658,0.9178038769733146,0.9197709562795244,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,258.118,GC_S,CRO,10000,218.87541431409292,7.600119708621262,0.7927615906883724,0.7930841510152609,5000.0,100.0,False,simplicity variance,
ps,5,260.364,GC_S,CRO,10000,109.28160103067393,6.855869636840371,0.9123406895111799,0.9124351988840659,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,70.323,GC_S,PSO,10000,423.1360301973896,14.183361611530442,0.8514228338571249,0.8525619063763582,5000.0,100.0,False,simplicity variance,
ps,3,75.547,GC_S,PSO,10000,395.11248366332075,12.94570983853814,0.8479281995751461,0.8497578028993856,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,142.202,GC_S,PSO,10000,217.51429587100031,10.393213936874039,0.8670922136407679,0.8705116950965297,5000.0,100.0,False,simplicity variance,
ps,4,103.273,GC_S,PSO,10000,948.2016480174506,25.701105684439014,-0.272943739880229,-0.25509187825925483,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,260.838,GC_S,PSO,10000,299.2092207180148,11.55985735620601,0.8152271811551972,0.8194734274988773,5000.0,100.0,False,simplicity variance,
ps,5,272.706,GC_S,PSO,10000,302.6790276165852,11.128180474452769,0.8704781921586104,0.8712444519751382,5000.0,100.0,False,simplicity variance estimated_atomicity,
iai,3,11.152,SAT_S,ACO,10000,8.25490782912271,2.4128455867887166,-0.030279043356437718,0.020200303999729163,,,,,0.25
iai,4,11.152,SAT_S,ACO,10000,7.981753183438741,2.3499562343375726,0.0038128584393396503,0.031796234015776914,,,,,0.25
iai,5,11.152,SAT_S,ACO,10000,7.981753183438741,2.3499562343375726,0.0038128584393396503,0.031796234015776914,,,,,0.25
iai,3,14.335,SAT_M,ACO,10000,24.520628156319052,3.7744879736669565,0.5583989604715535,0.5761624616163157,,,,,0.25
iai,4,14.335,SAT_M,ACO,10000,17.690488393797562,3.1271614743448106,0.681405467483764,0.6848151338048787,,,,,0.25
iai,5,14.335,SAT_M,ACO,10000,19.08753755653204,2.9525092018820467,0.656245493660789,0.6746085959540677,,,,,0.25
iai,3,27.645,SAT_L,ACO,10000,59.13677426079007,5.852178555305798,0.6297556928404312,0.6352026387457363,,,,,0.25
iai,4,27.645,SAT_L,ACO,10000,55.59975940779892,5.648955717823051,0.6519002827344238,0.6682800819671004,,,,,0.25
iai,5,27.645,SAT_L,ACO,10000,60.50379518730461,5.5719557359340675,0.6211970299418093,0.6341954234895889,,,,,0.25
iai,3,42.69,GC_S,ACO,10000,680.6418911184646,21.164232064232063,0.49163938682662744,0.5068434578732793,,,,,0.25
iai,4,42.69,GC_S,ACO,10000,680.6418911184646,21.164232064232063,0.49163938682662744,0.5068434578732793,,,,,0.25
iai,5,42.69,GC_S,ACO,10000,680.6418911184646,21.164232064232063,0.49163938682662744,0.5068434578732793,,,,,0.25
iai,3,20.481,GC_L,ACO,10000,126.30344866175545,9.024766798136168,0.3325430426422583,0.3337692849946986,,,,,0.25
iai,4,20.481,GC_L,ACO,10000,126.30344866175545,9.024766798136168,0.3325430426422583,0.3337692849946986,,,,,0.25
iai,5,20.481,GC_L,ACO,10000,126.30344866175545,9.024766798136168,0.3325430426422583,0.3337692849946986,,,,,0.25
iai,3,49.549,BT,ACO,10000,61.01034157786862,6.044289022144556,0.6716014456652843,0.6742740272621326,,,,,0.25
iai,4,49.549,BT,ACO,10000,53.087028732936716,5.315984201249341,0.7142500264881985,0.7147509699238013,,,,,0.25
iai,5,49.549,BT,ACO,10000,53.087028732936716,5.315984201249341,0.7142500264881985,0.7147509699238013,,,,,0.25
iai,3,8.128,SAT_S,BBO,10000,4.969303065666321,1.9228034371643414,0.5445611061318836,0.54492905888967,,,,,0.25
iai,4,8.128,SAT_S,BBO,10000,4.446773392661379,1.6885455771608413,0.592451189135853,0.5991414106729878,,,,,0.25
iai,5,8.128,SAT_S,BBO,10000,4.446773392661379,1.6885455771608413,0.592451189135853,0.5991414106729878,,,,,0.25
iai,3,6.5,SAT_M,BBO,10000,34.891828596905135,4.687935847332896,0.32103078020560616,0.37507008730919433,,,,,0.25
iai,4,6.5,SAT_M,BBO,10000,27.558160081475357,3.687120523497461,0.46373855421415244,0.47166216973445363,,,,,0.25
iai,5,6.5,SAT_M,BBO,10000,25.16758292465367,3.9713372726931917,0.5102574204443244,0.606598701008419,,,,,0.25
iai,3,13.888,SAT_L,BBO,10000,85.66187077545887,6.929403426462255,0.543478662671586,0.5456357677608017,,,,,0.25
iai,4,13.888,SAT_L,BBO,10000,50.16574492404252,5.611955241963008,0.7326496286681488,0.7381786626499058,,,,,0.25
iai,5,13.888,SAT_L,BBO,10000,30.38901198638286,4.304755238755242,0.838046586345541,0.8382337359042995,,,,,0.25
iai,3,19.818,GC_S,BBO,10000,640.9886832441614,18.698326609750744,0.7281895124824656,0.7318443943541655,,,,,0.25
iai,4,19.818,GC_S,BBO,10000,371.1438040001178,13.324999544254394,0.842616912058715,0.8435926915059659,,,,,0.25
iai,5,19.818,GC_S,BBO,10000,314.50814085839306,11.555960859521218,0.8666331975436917,0.8666352434811091,,,,,0.25
iai,3,9.198,GC_L,BBO,10000,147.23353480278308,9.18653754349243,0.7592742313548975,0.7708301454895836,,,,,0.25
iai,4,9.198,GC_L,BBO,10000,144.58678051660138,8.26915388861445,0.7636016555440216,0.7674441752590236,,,,,0.25
iai,5,9.198,GC_L,BBO,10000,116.43009119920758,8.093413034522008,0.8096376397205208,0.8148238560043084,,,,,0.25
iai,3,27.232,BT,BBO,10000,91.45535141215481,6.919852780317704,0.7770146922927355,0.7770169732237637,,,,,0.25
iai,4,27.232,BT,BBO,10000,91.45535141215481,6.919852780317704,0.7770146922927355,0.7770169732237637,,,,,0.25
iai,5,27.232,BT,BBO,10000,37.17009306439803,4.3475482509913475,0.9093723383980034,0.9094597648854057,,,,,0.25
iai,3,5.437,SAT_S,BRO,10000,8.293809918862445,2.2853484534098563,0.17546579624149716,0.20096183522766575,,,,,0.25
iai,4,5.437,SAT_S,BRO,10000,5.844514826889299,1.9151362811643484,0.4189639711679223,0.43805045275111865,,,,,0.25
iai,5,5.437,SAT_S,BRO,10000,5.730842771319788,1.908003670471899,0.430264748343372,0.457510391437156,,,,,0.25
iai,3,12.016,SAT_M,BRO,10000,14.254922163529617,2.914542635040681,0.33495202142807123,0.3351421192944305,,,,,0.25
iai,4,12.016,SAT_M,BRO,10000,12.243333415426328,2.7290879633515623,0.42880051918183804,0.42885079766749523,,,,,0.25
iai,5,12.016,SAT_M,BRO,10000,9.81630950134773,2.414656932346712,0.5420306953614913,0.5420474097773875,,,,,0.25
iai,3,15.042,SAT_L,BRO,10000,16.44528920822305,2.9208168672394867,0.6120349645395984,0.613097802473334,,,,,0.25
iai,4,15.042,SAT_L,BRO,10000,12.906451645151543,2.72352407330338,0.695520589101259,0.6961611675483417,,,,,0.25
iai,5,15.042,SAT_L,BRO,10000,12.906451645151543,2.72352407330338,0.695520589101259,0.6961611675483417,,,,,0.25
iai,3,40.331,GC_S,BRO,10000,13622.993018088444,94.46723050870594,0.4743116399450026,0.476335449635907,,,,,0.25
iai,4,40.331,GC_S,BRO,10000,10723.903486238758,82.78837522523695,0.5861826230415291,0.5881021855431868,,,,,0.25
iai,5,40.331,GC_S,BRO,10000,9015.690953407842,75.6258399029323,0.6520996681297078,0.6532001404609649,,,,,0.25
iai,3,24.395,GC_L,BRO,10000,3689.3750987090766,48.094326310873434,0.4521203733978718,0.45212339437269755,,,,,0.25
iai,4,24.395,GC_L,BRO,10000,3035.7603642878016,43.02426371801392,0.5491834767840464,0.5491838035687513,,,,,0.25
iai,5,24.395,GC_L,BRO,10000,2534.243767344362,38.61755907326779,0.6236597006747223,0.6236975794823307,,,,,0.25
iai,3,36.533,BT,BRO,10000,22.90569048383777,3.697363840227324,0.19223492079809923,0.19313320983324234,,,,,0.25
iai,4,36.533,BT,BRO,10000,19.31767414920737,3.3851718591905473,0.31876567527439226,0.32000197330277014,,,,,0.25
iai,5,36.533,BT,BRO,10000,17.538349515402775,3.229774483153117,0.38151324032881406,0.38390294111632306,,,,,0.25
iai,3,4.762,SAT_S,CRO,10000,8.563352019733472,2.4860098522167493,0.16152578717557553,0.168019340237885,,,,,0.25
iai,4,4.762,SAT_S,CRO,10000,8.563352019733472,2.4860098522167493,0.16152578717557553,0.168019340237885,,,,,0.25
iai,5,4.762,SAT_S,CRO,10000,8.563352019733472,2.4860098522167493,0.16152578717557553,0.168019340237885,,,,,0.25
iai,3,2.902,SAT_M,CRO,10000,54.48921514731573,4.544047617193169,0.4242000259753177,0.42537032645855843,,,,,0.25
iai,4,2.902,SAT_M,CRO,10000,23.264965562150707,3.36380811883908,0.7541537985057319,0.7547093348854408,,,,,0.25
iai,5,2.902,SAT_M,CRO,10000,19.07728883555579,2.911844003949271,0.7984059343435869,0.798430892450324,,,,,0.25
iai,3,6.062,SAT_L,CRO,10000,31.95939069639421,4.21009326295367,0.6665488555591457,0.6801230715116771,,,,,0.25
iai,4,6.062,SAT_L,CRO,10000,34.09968120985086,4.0647020793028945,0.644217944187029,0.6481924645745423,,,,,0.25
iai,5,6.062,SAT_L,CRO,10000,20.93931028799602,3.3854154500134954,0.7815278443302052,0.7825308892932126,,,,,0.25
iai,3,7.148,GC_S,CRO,10000,505.5510038812875,16.711239376751656,0.718381113074502,0.718449629870755,,,,,0.25
iai,4,7.148,GC_S,CRO,10000,502.05732758293516,16.041321243827777,0.7203272772060463,0.7266208912085843,,,,,0.25
iai,5,7.148,GC_S,CRO,10000,266.26861096931054,11.85896581460051,0.8516741747742947,0.8516972855892756,,,,,0.25
iai,3,3.469,GC_L,CRO,10000,264.756846486972,11.131719631719555,0.4290629995914996,0.4292392288354543,,,,,0.25
iai,4,3.469,GC_L,CRO,10000,99.1728766529846,6.457169337053377,0.7861378639705039,0.7862723582085293,,,,,0.25
iai,5,3.469,GC_L,CRO,10000,99.58880278650986,6.314509274426184,0.7852409367627003,0.7895738771573046,,,,,0.25
iai,3,7.857,BT,CRO,10000,62.121910619681906,5.242702487689502,0.7304448415493419,0.7317726060488469,,,,,0.25
iai,4,7.857,BT,CRO,10000,62.121910619681906,5.242702487689502,0.7304448415493419,0.7317726060488469,,,,,0.25
iai,5,7.857,BT,CRO,10000,32.204989873729815,3.573596566619202,0.8602583040070777,0.8604295466173892,,,,,0.25
iai,3,8.221,SAT_S,PSO,10000,3.8998128455559673,1.4723399529077257,0.40587408071600684,0.4463457036522771,,,,,0.25
iai,4,8.221,SAT_S,PSO,10000,3.8998128455559673,1.4723399529077257,0.40587408071600684,0.4463457036522771,,,,,0.25
iai,5,8.221,SAT_S,PSO,10000,3.8998128455559673,1.4723399529077257,0.40587408071600684,0.4463457036522771,,,,,0.25
iai,3,5.136,SAT_M,PSO,10000,22.381528164496146,3.581791441570942,0.43176454668107067,0.4428128196644818,,,,,0.25
iai,4,5.136,SAT_M,PSO,10000,21.88055850417614,3.459240185782992,0.4444834602395532,0.4484825545107657,,,,,0.25
iai,5,5.136,SAT_M,PSO,10000,20.14085311659685,3.3094918105118056,0.48865212791438417,0.4983704141958931,,,,,0.25
iai,3,11.91,SAT_L,PSO,10000,33.040961987206565,4.453510994291443,0.5999100136729465,0.6001186824595718,,,,,0.25
iai,4,11.91,SAT_L,PSO,10000,25.753810554344216,4.162306124827937,0.6881494637914374,0.7071434367583304,,,,,0.25
iai,5,11.91,SAT_L,PSO,10000,28.436339942582293,3.9013873561974823,0.6556669608099064,0.6560378176636839,,,,,0.25
iai,3,10.31,GC_S,PSO,10000,995.0792219040758,24.90026152271292,0.6042565173508083,0.6099225241392412,,,,,0.25
iai,4,10.31,GC_S,PSO,10000,451.77486477708726,16.291773602741355,0.82032892012543,0.8252339581583565,,,,,0.25
iai,5,10.31,GC_S,PSO,10000,397.3800778654429,14.442442512757248,0.8419617529055018,0.8437909485867212,,,,,0.25
iai,3,4.27,GC_L,PSO,10000,157.3074366353408,9.73974340064328,0.6462296798135951,0.6609005685762538,,,,,0.25
iai,4,4.27,GC_L,PSO,10000,125.93687149753501,8.2112868532139,0.7167792679996678,0.7213797433018242,,,,,0.25
iai,5,4.27,GC_L,PSO,10000,125.93687149753501,8.2112868532139,0.7167792679996678,0.7213797433018242,,,,,0.25
iai,3,16.348,BT,PSO,10000,51.0348039105241,5.367317585271961,0.74467908165337,0.746499478695941,,,,,0.25
iai,4,16.348,BT,PSO,10000,32.6894656674565,4.383868841066,0.8364585781673887,0.83661283599564,,,,,0.25
iai,5,16.348,BT,PSO,10000,30.40359237045252,4.142413593127462,0.8478945243197112,0.84869964641725,,,,,0.25
ps,3,113.047,SAT_L,ACO,10000,57.65813682933938,5.175360558333855,0.6778464972685868,0.6794959094745703,5000.0,100.0,False,simplicity variance,
ps,3,107.156,SAT_L,ACO,10000,41.61384575304904,4.592694719524159,0.77702643820095,0.784731056221691,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,166.72,SAT_L,ACO,10000,28.901620546671747,3.9764268460782257,0.8177343566406846,0.8177658187332661,5000.0,100.0,False,simplicity variance,
ps,4,164.943,SAT_L,ACO,10000,40.61108940262986,4.302405242029149,0.7796206650562496,0.782469275378797,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,288.973,SAT_L,ACO,10000,32.746658558491546,4.136254358549134,0.8145008815714596,0.8145475522960863,5000.0,100.0,False,simplicity variance,
ps,5,283.925,SAT_L,ACO,10000,28.766491472095773,4.022530312471849,0.8468409398652583,0.847231975633702,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,73.219,SAT_L,BBO,10000,25.953856752427427,3.8094070214628943,0.857376205247956,0.8573878439461973,5000.0,100.0,False,simplicity variance,
ps,3,80.402,SAT_L,BBO,10000,34.26446799477472,4.3456610847617005,0.7492890172217751,0.7602463377512938,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,136.286,SAT_L,BBO,10000,24.404572706702755,3.4837160005857264,0.883303586061569,0.885834623769824,5000.0,100.0,False,simplicity variance,
ps,4,133.812,SAT_L,BBO,10000,31.099024674863305,3.587084154664048,0.8419327025607993,0.8430870405316683,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,262.644,SAT_L,BBO,10000,28.98083254348496,3.7316907055386137,0.8688793657116959,0.869238597609526,5000.0,100.0,False,simplicity variance,
ps,5,252.622,SAT_L,BBO,10000,27.925635942475193,3.5204232526058177,0.8536598227586928,0.8537865885959076,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,81.662,SAT_L,BRO,10000,12.87254240466511,2.4174708428382887,0.7032049582768134,0.7035878097848292,5000.0,100.0,False,simplicity variance,
ps,3,91.334,SAT_L,BRO,10000,15.807186181299361,3.054698408079178,0.7092536589537319,0.7092917985592488,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,148.012,SAT_L,BRO,10000,8.046042336201817,2.0779749420242304,0.8007508443890994,0.8009066043347179,5000.0,100.0,False,simplicity variance,
ps,4,181.675,SAT_L,BRO,10000,13.257253560517933,2.7626051212448877,0.7101715427375332,0.7102431337130535,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,234.648,SAT_L,BRO,10000,26.057732373959627,3.3340587558914474,0.63477579697779,0.6395419914739069,5000.0,100.0,False,simplicity variance,
ps,5,277.745,SAT_L,BRO,10000,10.430192310545264,2.267760148760426,0.7073088624588637,0.7073091032278647,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,65.64,SAT_L,CRO,10000,24.470269447272287,3.1406389450469745,0.840993007268596,0.8449719428761258,5000.0,100.0,False,simplicity variance,
ps,3,66.484,SAT_L,CRO,10000,10.024790759677082,2.3231959552108554,0.917609603820247,0.9182215620719876,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,131.845,SAT_L,CRO,10000,13.819931941069363,2.5562100622513033,0.910900663536296,0.9109545742909593,5000.0,100.0,False,simplicity variance,
ps,4,138.451,SAT_L,CRO,10000,15.969492828170702,2.6731373326688286,0.8470002991541258,0.8499837207239074,5000.0,100.0,False,simplicity variance estimated_atomicity,
